sample_id,captured_at,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,dt12,dt23,dt34,dt45,dt56,x_hit,y_hit,z_hit,vx_hit,vy_hit,vz_hit,t_hit,is_reachable,intercept_valid,bounces_before_hit,has_bounce_before_hit,hit_obs_index,hit_obs_in_workspace,hit_obs_selected_from_workspace_pool,hit_center_dist_mm
268,2026-04-05T01:00:55.194,401.7427041182216,2144.675825132554,-989.7788854699137,384.5976310376209,2066.8301900393385,-1034.6785470176194,376.1023696939412,1988.3329051391574,-1076.2425850298355,362.1153351868345,1918.6864170379922,-1081.9518428698739,364.0289753749273,1858.1697879181977,-1041.303868538126,348.07271603342474,1799.673639676903,-1001.6121266199248,0.015565600013360381,0.016620299982605502,0.016283300006762147,0.014588699996238574,0.016818400006741285,135.75381404270047,12.392273729119097,-874.9724887124964,26.25488214405019,-1723.0631937586713,866.4835170143014,0.6107044999953359,1.0,1.0,0.0,0.0,44.0,1.0,1.0,138.59669114579768
269,2026-04-05T01:00:58.555,-220.24999079196414,2312.874857693719,-580.6324324126895,-203.4802073936021,2225.2617353827973,-581.9178400452062,-191.5470749251199,2141.8699011866256,-586.4568544215425,-201.15768936030918,2059.1261895585612,-594.9755204683727,-205.37284845234353,1979.5847199429738,-603.2004821696562,123.81735160527069,1833.748790782292,-587.2088295559195,0.015017900004750118,0.016734100005123764,0.019245400006184354,0.017492499988293275,0.017252300021937117,-244.35579698114543,-224.82360366862304,-809.7329993034164,-90.14392985504992,-2211.8434207209116,-842.7875190987295,0.6023752999899443,1.0,1.0,0.0,0.0,42.0,1.0,1.0,344.09815416475845
270,2026-04-05T01:00:59.595,-729.9328203241457,139.78450984492588,-826.9532232949302,-728.1618301695398,111.47957934608371,-805.2475183497845,-752.666602263158,66.18874331250686,-791.9113232218178,-737.4700517109891,41.29999755632525,-774.5922095425117,-745.3954072341849,7.296343879640517,-763.9906485740612,-795.3825006734328,-49.136772792572174,-760.472743336844,0.01697350002359599,0.015190599980996922,0.01816609999514185,0.01739700001780875,0.014565399993443862,-795.3825006734328,-49.136772792572174,-760.472743336844,-1417.3525131177178,-2680.2578152105366,258.4634636944841,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,809.021384247622
271,2026-04-05T01:01:01.944,740.6762674970391,2024.6143908171248,-673.4517492369296,774.3784572421016,1933.083073920432,-666.6506678528369,775.0097381377627,1845.2172701715974,-669.1762041093227,771.288470354473,1759.975982380426,-675.0749335717167,784.4811289341087,1672.1376553190664,-682.3382240910936,786.4024275960257,1587.5471977973025,-692.5693876750665,0.016273700020974502,0.01635379999061115,0.015635899995686486,0.01693939999677241,0.01620859999093227,894.790690235267,300.15967482562905,-1194.83957168095,12.829283973201099,-4689.134239273812,-3458.69245673866,0.26322830002754927,0.0,1.0,0.0,0.0,21.0,0.0,0.0,988.7752943678048
272,2026-04-05T01:01:04.964,654.7114046264908,2052.219861112815,-671.8577609736698,652.914358993369,1973.4560376738461,-672.7916616269931,652.9192778229763,1893.5268120361425,-677.416674574595,642.933038098271,1816.7815956829631,-687.8574737441688,635.4934883772207,1739.7510050426704,-697.7829080926126,641.2515899203943,1662.3652720106606,-709.0333547503838,0.01687399999354966,0.015960699995048344,0.015163500007474795,0.016433199984021485,0.01438350000535138,537.2385757770185,-12.60140454749967,-808.6911689043031,-773.2822807668173,-3394.0324943063943,-274.266861349531,0.45754860001034103,1.0,1.0,0.0,0.0,35.0,1.0,1.0,545.0884197408265
273,2026-04-05T01:01:07.962,556.6780127130733,2052.481600306328,-687.0228960842874,555.4816796437849,1981.1175636691482,-695.6351130400965,559.3442784111535,1911.7553731389487,-705.9620909918594,558.0043237664875,1844.1355631888853,-717.4575664825713,547.3710938819845,1777.8426527114225,-736.6064656846474,729.643668182397,1679.0011952130553,-721.077628883621,0.019120799988741055,0.015741100010927767,0.015018299978692085,0.015406200021971017,0.014494000002741814,434.869778050979,37.53371004967971,-1002.9954794151093,-247.0156446206926,-1930.218435346798,-1823.794201771085,0.5920313999813516,1.0,1.0,0.0,0.0,43.0,1.0,1.0,448.4736023805073
274,2026-04-05T01:01:10.406,147.76607942180726,2236.4880409936604,-740.5651812384888,143.53459676261537,2161.2778876029015,-743.1175507527657,108.90374132731631,2093.3269682337564,-752.1488033574276,134.97025202680425,2012.0543645193409,-757.2466671062015,120.38814223931422,1941.7078028794895,-770.0442277749365,120.6026287196878,1866.4608806049578,-782.4110547789173,0.015267500013578683,0.01578190000145696,0.016246899991529062,0.01900319999549538,0.016411999997217208,-6.633560133449009,43.06568171184381,-994.3893109166202,-97.79274710168416,-2488.413126937675,-1694.7737944987878,0.5441261999949347,1.0,1.0,0.0,0.0,39.0,1.0,1.0,103.96152690617964
275,2026-04-05T01:01:13.546,108.2402599270722,2273.136490052484,-753.6082095839124,81.1195593371126,2213.3158983755743,-757.8962413794059,58.58636978699769,2148.9619451617896,-764.3425195361624,1.9919878210926072,2094.6904374437463,-777.0163345661053,4.328351285150802,2026.650279185667,-785.3852441176718,7.690211832887144,1965.2957724874486,-791.5987207362402,0.015905899985227734,0.015062500024214387,0.015493599988985807,0.017800400004489347,0.018877700000302866,-717.9546443973632,30.180027681845104,-1003.9745929010942,-662.2232443240015,-2195.7843413589353,1123.526010754151,0.6337835000013001,1.0,1.0,0.0,0.0,38.0,1.0,1.0,726.0719120387245
276,2026-04-05T01:01:15.363,-423.36012380706325,2383.4158095197718,-504.99154153942584,-416.6330189066789,2282.881801888181,-540.3642864986953,-386.30116822710306,2181.665826069087,-576.1469462679695,-404.674359409526,2088.6523183648937,-611.9077792664403,-372.9038345814397,1990.6193624740565,-648.3514222057438,48.663438815013706,1817.509084499325,-652.0059869704085,0.01794250000966713,0.017781000002287328,0.017290999996475875,0.018088000011630356,0.015605299995513633,-138.90888946929908,-417.4443048820899,-802.8913780184471,2635.1189395008705,-1180.3266178371107,-1166.3324346505487,0.5437117999827024,1.0,1.0,0.0,0.0,38.0,1.0,1.0,450.53913449914796
277,2026-04-05T01:01:17.913,300.461417879872,2127.335622875395,-566.3260287623585,327.9875381997433,2025.9714056945054,-615.6723676935131,341.8783455990699,1927.5521289506096,-671.8371321910124,336.2182587155287,1831.6327347124377,-729.5259608328429,365.93497439500266,1738.027592110094,-780.1881939537685,377.7311266026063,1644.8618014308777,-841.5660834193543,0.015561900014290586,0.01429299998562783,0.015529500000411645,0.014737699995748699,0.015785499999765307,384.92690072748064,75.45693008959074,-530.2227079053074,581.0510228665697,-3152.1690890067184,178.95764909698423,0.36632230001850985,0.0,1.0,0.0,0.0,27.0,0.0,0.0,539.0711575952591
