source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
predicted,1029.9,,,,,,,,,,110.1,-475.4,-942.0,133.9,20.0,-800.7,1
predicted,1034.9,,,,,,,,,,109.7,-485.0,-950.8,133.9,20.0,-800.7,1
predicted,1039.9,,,,,,,,,,109.2,-494.6,-959.7,133.9,20.0,-800.7,1
predicted,1044.9,,,,,,,,,,108.7,-504.1,-969.0,133.9,20.0,-800.7,1
predicted,1049.9,,,,,,,,,,108.3,-513.7,-978.4,133.9,20.0,-800.7,1
predicted,1054.9,,,,,,,,,,107.8,-523.2,-988.0,133.9,20.0,-800.7,1
predicted,1059.9,,,,,,,,,,107.4,-532.7,-997.9,133.9,20.0,-800.7,1
predicted,1064.9,,,,,,,,,,106.9,-542.1,-1008.0,133.9,20.0,-800.7,1
predicted,1069.9,,,,,,,,,,106.5,-551.6,-1018.3,133.9,20.0,-800.7,1
predicted,1074.9,,,,,,,,,,106.0,-561.0,-1028.9,133.9,20.0,-800.7,1
predicted,1079.9,,,,,,,,,,105.6,-570.4,-1039.6,133.9,20.0,-800.7,1
predicted,1084.9,,,,,,,,,,105.1,-579.8,-1050.6,133.9,20.0,-800.7,1
predicted,1089.9,,,,,,,,,,104.7,-589.1,-1061.8,133.9,20.0,-800.7,1
predicted,1094.9,,,,,,,,,,104.2,-598.4,-1073.2,133.9,20.0,-800.7,1
predicted,1099.9,,,,,,,,,,103.8,-607.7,-1084.8,133.9,20.0,-800.7,1
predicted,1104.9,,,,,,,,,,103.3,-617.0,-1096.6,133.9,20.0,-800.7,1
predicted,1109.9,,,,,,,,,,102.9,-626.2,-1108.7,133.9,20.0,-800.7,1
predicted,1114.9,,,,,,,,,,102.5,-634.4,-1099.8,133.9,20.0,-800.7,2
predicted,1119.9,,,,,,,,,,102.1,-642.5,-1088.7,133.9,20.0,-800.7,2
predicted,1124.9,,,,,,,,,,101.7,-650.6,-1077.8,133.9,20.0,-800.7,2
predicted,1129.9,,,,,,,,,,101.3,-658.6,-1067.3,133.9,20.0,-800.7,2
predicted,1134.9,,,,,,,,,,100.9,-666.6,-1056.9,133.9,20.0,-800.7,2
predicted,1139.9,,,,,,,,,,100.6,-674.6,-1046.9,133.9,20.0,-800.7,2
predicted,1144.9,,,,,,,,,,100.2,-682.6,-1037.1,133.9,20.0,-800.7,2
predicted,1149.9,,,,,,,,,,99.8,-690.6,-1027.6,133.9,20.0,-800.7,2
predicted,1154.9,,,,,,,,,,99.4,-698.5,-1018.4,133.9,20.0,-800.7,2
predicted,1159.9,,,,,,,,,,99.0,-706.4,-1009.4,133.9,20.0,-800.7,2
predicted,1164.9,,,,,,,,,,98.7,-714.3,-1000.7,133.9,20.0,-800.7,2
predicted,1169.9,,,,,,,,,,98.3,-722.2,-992.3,133.9,20.0,-800.7,2
predicted,1174.9,,,,,,,,,,97.9,-730.1,-984.1,133.9,20.0,-800.7,2
predicted,1179.9,,,,,,,,,,97.5,-738.0,-976.1,133.9,20.0,-800.7,2
predicted,1184.9,,,,,,,,,,97.1,-745.8,-968.5,133.9,20.0,-800.7,2
predicted,1189.9,,,,,,,,,,96.8,-753.6,-961.1,133.9,20.0,-800.7,2
predicted,1194.9,,,,,,,,,,96.4,-761.4,-953.9,133.9,20.0,-800.7,2
predicted,1199.9,,,,,,,,,,96.0,-769.2,-947.1,133.9,20.0,-800.7,2
predicted,1204.9,,,,,,,,,,95.7,-777.0,-940.4,133.9,20.0,-800.7,2
predicted,1209.9,,,,,,,,,,95.3,-784.8,-934.1,133.9,20.0,-800.7,2
predicted,1214.9,,,,,,,,,,94.9,-792.5,-928.0,133.9,20.0,-800.7,2
predicted,1219.9,,,,,,,,,,94.5,-800.3,-922.1,133.9,20.0,-800.7,2
predicted,1224.9,,,,,,,,,,94.2,-808.0,-916.5,133.9,20.0,-800.7,2
predicted,1229.9,,,,,,,,,,93.8,-815.7,-911.2,133.9,20.0,-800.7,2
predicted,1234.9,,,,,,,,,,93.4,-823.4,-906.1,133.9,20.0,-800.7,2
predicted,1239.9,,,,,,,,,,93.1,-831.1,-901.3,133.9,20.0,-800.7,2
predicted,1244.9,,,,,,,,,,92.7,-838.8,-896.7,133.9,20.0,-800.7,2
predicted,1249.9,,,,,,,,,,92.3,-846.5,-892.3,133.9,20.0,-800.7,2
predicted,1254.9,,,,,,,,,,92.0,-854.1,-888.3,133.9,20.0,-800.7,2
predicted,1259.9,,,,,,,,,,91.6,-861.7,-884.4,133.9,20.0,-800.7,2
predicted,1264.9,,,,,,,,,,91.2,-869.4,-880.9,133.9,20.0,-800.7,2
predicted,1269.9,,,,,,,,,,90.9,-877.0,-877.5,133.9,20.0,-800.7,2
predicted,1274.9,,,,,,,,,,90.5,-884.6,-874.5,133.9,20.0,-800.7,2
predicted,1279.9,,,,,,,,,,90.1,-892.2,-871.6,133.9,20.0,-800.7,2
predicted,1284.9,,,,,,,,,,89.8,-899.8,-869.1,133.9,20.0,-800.7,2
predicted,1289.9,,,,,,,,,,89.4,-907.3,-866.8,133.9,20.0,-800.7,2
predicted,1294.9,,,,,,,,,,89.0,-914.9,-864.7,133.9,20.0,-800.7,2
predicted,1299.9,,,,,,,,,,88.7,-922.5,-862.8,133.9,20.0,-800.7,2
predicted,1304.9,,,,,,,,,,88.3,-930.0,-861.3,133.9,20.0,-800.7,2
predicted,1309.9,,,,,,,,,,88.0,-937.5,-859.9,133.9,20.0,-800.7,2
predicted,1314.9,,,,,,,,,,87.6,-945.0,-858.8,133.9,20.0,-800.7,2
predicted,1319.9,,,,,,,,,,87.2,-952.5,-858.0,133.9,20.0,-800.7,2
predicted,1324.9,,,,,,,,,,86.9,-960.0,-857.4,133.9,20.0,-800.7,2
predicted,1329.9,,,,,,,,,,86.5,-967.5,-857.1,133.9,20.0,-800.7,2
predicted,1334.9,,,,,,,,,,86.2,-975.0,-857.0,133.9,20.0,-800.7,2
predicted,1339.9,,,,,,,,,,85.8,-982.5,-857.1,133.9,20.0,-800.7,2
predicted,1344.9,,,,,,,,,,85.4,-989.9,-857.5,133.9,20.0,-800.7,2
predicted,1349.9,,,,,,,,,,85.1,-997.4,-858.1,133.9,20.0,-800.7,2
predicted,1354.9,,,,,,,,,,84.7,-1004.8,-859.0,133.9,20.0,-800.7,2
predicted,1359.9,,,,,,,,,,84.4,-1012.2,-860.1,133.9,20.0,-800.7,2
predicted,1364.9,,,,,,,,,,84.0,-1019.7,-861.5,133.9,20.0,-800.7,2
predicted,1369.9,,,,,,,,,,83.7,-1027.1,-863.1,133.9,20.0,-800.7,2
predicted,1374.9,,,,,,,,,,83.3,-1034.5,-865.0,133.9,20.0,-800.7,2
predicted,1379.9,,,,,,,,,,82.9,-1041.9,-867.1,133.9,20.0,-800.7,2
predicted,1384.9,,,,,,,,,,82.6,-1049.2,-869.4,133.9,20.0,-800.7,2
predicted,1389.9,,,,,,,,,,82.2,-1056.6,-872.0,133.9,20.0,-800.7,2
predicted,1394.9,,,,,,,,,,81.9,-1063.9,-874.8,133.9,20.0,-800.7,2
predicted,1399.9,,,,,,,,,,81.5,-1071.3,-877.9,133.9,20.0,-800.7,2
predicted,1404.9,,,,,,,,,,81.2,-1078.6,-881.2,133.9,20.0,-800.7,2
predicted,1409.9,,,,,,,,,,80.8,-1086.0,-884.7,133.9,20.0,-800.7,2
predicted,1414.9,,,,,,,,,,80.5,-1093.3,-888.5,133.9,20.0,-800.7,2
predicted,1419.9,,,,,,,,,,80.1,-1100.6,-892.5,133.9,20.0,-800.7,2
predicted,1424.9,,,,,,,,,,79.8,-1107.9,-896.8,133.9,20.0,-800.7,2
predicted,1429.9,,,,,,,,,,79.4,-1115.1,-901.3,133.9,20.0,-800.7,2
predicted,1434.9,,,,,,,,,,79.1,-1122.4,-906.0,133.9,20.0,-800.7,2
predicted,1439.9,,,,,,,,,,78.7,-1129.7,-911.0,133.9,20.0,-800.7,2
predicted,1444.9,,,,,,,,,,78.4,-1136.9,-916.2,133.9,20.0,-800.7,2
predicted,1449.9,,,,,,,,,,78.0,-1144.2,-921.7,133.9,20.0,-800.7,2
predicted,1454.9,,,,,,,,,,77.7,-1151.4,-927.4,133.9,20.0,-800.7,2
predicted,1459.9,,,,,,,,,,77.3,-1158.6,-933.3,133.9,20.0,-800.7,2
predicted,1464.9,,,,,,,,,,77.0,-1165.8,-939.4,133.9,20.0,-800.7,2
predicted,1469.9,,,,,,,,,,76.7,-1173.0,-945.8,133.9,20.0,-800.7,2
predicted,1474.9,,,,,,,,,,76.3,-1180.1,-952.5,133.9,20.0,-800.7,2
predicted,1479.9,,,,,,,,,,76.0,-1187.3,-959.3,133.9,20.0,-800.7,2
predicted,1484.9,,,,,,,,,,75.6,-1194.5,-966.4,133.9,20.0,-800.7,2
predicted,1489.9,,,,,,,,,,75.3,-1201.6,-973.8,133.9,20.0,-800.7,2
predicted,1494.9,,,,,,,,,,74.9,-1208.7,-981.3,133.9,20.0,-800.7,2
predicted,1499.9,,,,,,,,,,74.6,-1215.8,-989.1,133.9,20.0,-800.7,2
predicted,1504.9,,,,,,,,,,74.3,-1222.9,-997.1,133.9,20.0,-800.7,2
predicted,1509.9,,,,,,,,,,73.9,-1230.0,-1005.4,133.9,20.0,-800.7,2
predicted,1514.9,,,,,,,,,,73.6,-1237.1,-1013.9,133.9,20.0,-800.7,2
predicted,1519.9,,,,,,,,,,73.2,-1244.1,-1022.6,133.9,20.0,-800.7,2
predicted,1524.9,,,,,,,,,,72.9,-1251.2,-1031.5,133.9,20.0,-800.7,2
predicted,1529.9,,,,,,,,,,72.6,-1258.2,-1040.7,133.9,20.0,-800.7,2
predicted,1534.9,,,,,,,,,,72.2,-1265.2,-1050.1,133.9,20.0,-800.7,2
predicted,1539.9,,,,,,,,,,71.9,-1272.2,-1059.7,133.9,20.0,-800.7,2
predicted,1544.9,,,,,,,,,,71.6,-1279.2,-1069.5,133.9,20.0,-800.7,2
predicted,1549.9,,,,,,,,,,71.2,-1286.1,-1079.6,133.9,20.0,-800.7,2
predicted,1554.9,,,,,,,,,,70.9,-1293.1,-1089.9,133.9,20.0,-800.7,2
predicted,1559.9,,,,,,,,,,70.6,-1300.0,-1100.4,133.9,20.0,-800.7,2
predicted,1564.9,,,,,,,,,,70.2,-1306.9,-1111.1,133.9,20.0,-800.7,2
predicted,1569.9,,,,,,,,,,69.9,-1313.9,-1122.0,133.9,20.0,-800.7,2
predicted,1574.9,,,,,,,,,,69.6,-1320.7,-1133.2,133.9,20.0,-800.7,2
predicted,1579.9,,,,,,,,,,69.2,-1327.6,-1144.6,133.9,20.0,-800.7,2
predicted,1584.9,,,,,,,,,,68.9,-1334.5,-1156.2,133.9,20.0,-800.7,2
predicted,1589.9,,,,,,,,,,68.6,-1341.3,-1168.0,133.9,20.0,-800.7,2
predicted,1594.9,,,,,,,,,,68.3,-1348.1,-1180.1,133.9,20.0,-800.7,2
predicted,1599.9,,,,,,,,,,67.9,-1354.9,-1192.3,133.9,20.0,-800.7,2
predicted,1604.9,,,,,,,,,,67.6,-1361.7,-1204.8,133.9,20.0,-800.7,2
predicted,1609.9,,,,,,,,,,67.3,-1368.5,-1217.5,133.9,20.0,-800.7,2
predicted,1614.9,,,,,,,,,,67.0,-1375.2,-1230.4,133.9,20.0,-800.7,2
predicted,1619.9,,,,,,,,,,66.6,-1382.0,-1243.5,133.9,20.0,-800.7,2
predicted,1624.9,,,,,,,,,,66.3,-1388.7,-1256.8,133.9,20.0,-800.7,2
predicted,1629.9,,,,,,,,,,66.0,-1395.4,-1270.3,133.9,20.0,-800.7,2
predicted,1634.9,,,,,,,,,,65.7,-1402.1,-1284.1,133.9,20.0,-800.7,2
predicted,1639.9,,,,,,,,,,65.4,-1408.7,-1298.0,133.9,20.0,-800.7,2
predicted,1644.9,,,,,,,,,,65.0,-1415.4,-1312.2,133.9,20.0,-800.7,2
predicted,1649.9,,,,,,,,,,64.7,-1422.0,-1326.5,133.9,20.0,-800.7,2
predicted,1654.9,,,,,,,,,,64.4,-1428.6,-1341.1,133.9,20.0,-800.7,2
predicted,1659.9,,,,,,,,,,64.1,-1435.2,-1355.8,133.9,20.0,-800.7,2
predicted,1664.9,,,,,,,,,,63.8,-1441.8,-1370.8,133.9,20.0,-800.7,2
predicted,1669.9,,,,,,,,,,63.5,-1448.3,-1386.0,133.9,20.0,-800.7,2
predicted,1674.9,,,,,,,,,,63.1,-1454.8,-1401.3,133.9,20.0,-800.7,2
predicted,1679.9,,,,,,,,,,62.8,-1461.3,-1416.9,133.9,20.0,-800.7,2
predicted,1684.9,,,,,,,,,,62.5,-1467.8,-1432.7,133.9,20.0,-800.7,2
predicted,1689.9,,,,,,,,,,62.2,-1474.3,-1448.6,133.9,20.0,-800.7,2
predicted,1694.9,,,,,,,,,,61.9,-1480.8,-1464.8,133.9,20.0,-800.7,2
predicted,1699.9,,,,,,,,,,61.6,-1487.2,-1481.1,133.9,20.0,-800.7,2
predicted,1704.9,,,,,,,,,,61.3,-1493.6,-1497.7,133.9,20.0,-800.7,2
predicted,1709.9,,,,,,,,,,61.0,-1500.0,-1514.4,133.9,20.0,-800.7,2
predicted,1714.9,,,,,,,,,,60.7,-1506.3,-1531.3,133.9,20.0,-800.7,2
predicted,1719.9,,,,,,,,,,60.4,-1512.7,-1548.5,133.9,20.0,-800.7,2
predicted,1724.9,,,,,,,,,,60.1,-1519.0,-1565.8,133.9,20.0,-800.7,2
predicted,1729.9,,,,,,,,,,59.8,-1525.3,-1583.3,133.9,20.0,-800.7,2
predicted,1734.9,,,,,,,,,,59.5,-1531.6,-1600.9,133.9,20.0,-800.7,2
predicted,1739.9,,,,,,,,,,59.2,-1537.9,-1618.8,133.9,20.0,-800.7,2
