source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
predicted,1115.3,,,,,,,,,,-25.4,-275.1,-683.2,-6.4,75.4,-825.2,1
predicted,1120.3,,,,,,,,,,-25.9,-283.4,-684.9,-6.4,75.4,-825.2,1
predicted,1125.3,,,,,,,,,,-26.3,-291.6,-686.9,-6.4,75.4,-825.2,1
predicted,1130.3,,,,,,,,,,-26.8,-299.9,-689.2,-6.4,75.4,-825.2,1
predicted,1135.3,,,,,,,,,,-27.2,-308.1,-691.7,-6.4,75.4,-825.2,1
predicted,1140.3,,,,,,,,,,-27.7,-316.3,-694.4,-6.4,75.4,-825.2,1
predicted,1145.3,,,,,,,,,,-28.1,-324.5,-697.3,-6.4,75.4,-825.2,1
predicted,1150.3,,,,,,,,,,-28.5,-332.7,-700.5,-6.4,75.4,-825.2,1
predicted,1155.3,,,,,,,,,,-29.0,-340.9,-704.0,-6.4,75.4,-825.2,1
predicted,1160.3,,,,,,,,,,-29.4,-349.0,-707.7,-6.4,75.4,-825.2,1
predicted,1165.3,,,,,,,,,,-29.9,-357.2,-711.6,-6.4,75.4,-825.2,1
predicted,1170.3,,,,,,,,,,-30.3,-365.3,-715.8,-6.4,75.4,-825.2,1
predicted,1175.3,,,,,,,,,,-30.7,-373.4,-720.2,-6.4,75.4,-825.2,1
predicted,1180.3,,,,,,,,,,-31.2,-381.5,-724.8,-6.4,75.4,-825.2,1
predicted,1185.3,,,,,,,,,,-31.6,-389.6,-729.7,-6.4,75.4,-825.2,1
predicted,1190.3,,,,,,,,,,-32.1,-397.7,-734.8,-6.4,75.4,-825.2,1
predicted,1195.3,,,,,,,,,,-32.5,-405.8,-740.1,-6.4,75.4,-825.2,1
predicted,1200.3,,,,,,,,,,-32.9,-413.8,-745.7,-6.4,75.4,-825.2,1
predicted,1205.3,,,,,,,,,,-33.4,-421.9,-751.5,-6.4,75.4,-825.2,1
predicted,1210.3,,,,,,,,,,-33.8,-429.9,-757.6,-6.4,75.4,-825.2,1
predicted,1215.3,,,,,,,,,,-34.2,-437.9,-763.9,-6.4,75.4,-825.2,1
predicted,1220.3,,,,,,,,,,-34.7,-445.9,-770.4,-6.4,75.4,-825.2,1
predicted,1225.3,,,,,,,,,,-35.1,-453.9,-777.2,-6.4,75.4,-825.2,1
predicted,1230.3,,,,,,,,,,-35.5,-461.8,-784.1,-6.4,75.4,-825.2,1
predicted,1235.3,,,,,,,,,,-36.0,-469.8,-791.4,-6.4,75.4,-825.2,1
predicted,1240.3,,,,,,,,,,-36.4,-477.7,-798.8,-6.4,75.4,-825.2,1
predicted,1245.3,,,,,,,,,,-36.8,-485.6,-806.5,-6.4,75.4,-825.2,1
predicted,1250.3,,,,,,,,,,-37.3,-493.5,-814.4,-6.4,75.4,-825.2,1
predicted,1255.3,,,,,,,,,,-37.7,-501.4,-822.6,-6.4,75.4,-825.2,1
predicted,1260.3,,,,,,,,,,-38.1,-509.3,-830.9,-6.4,75.4,-825.2,1
predicted,1265.3,,,,,,,,,,-38.5,-517.2,-839.5,-6.4,75.4,-825.2,1
predicted,1270.3,,,,,,,,,,-39.0,-525.0,-848.3,-6.4,75.4,-825.2,1
predicted,1275.3,,,,,,,,,,-39.4,-532.8,-857.4,-6.4,75.4,-825.2,1
predicted,1280.3,,,,,,,,,,-39.8,-540.6,-866.7,-6.4,75.4,-825.2,1
predicted,1285.3,,,,,,,,,,-40.2,-548.4,-876.2,-6.4,75.4,-825.2,1
predicted,1290.3,,,,,,,,,,-40.7,-556.2,-885.9,-6.4,75.4,-825.2,1
predicted,1295.3,,,,,,,,,,-41.1,-563.9,-895.9,-6.4,75.4,-825.2,1
predicted,1300.3,,,,,,,,,,-41.5,-571.7,-906.0,-6.4,75.4,-825.2,1
predicted,1305.3,,,,,,,,,,-41.9,-579.4,-916.4,-6.4,75.4,-825.2,1
predicted,1310.3,,,,,,,,,,-42.3,-587.1,-927.0,-6.4,75.4,-825.2,1
predicted,1315.3,,,,,,,,,,-42.8,-594.8,-937.9,-6.4,75.4,-825.2,1
predicted,1320.3,,,,,,,,,,-43.2,-602.4,-948.9,-6.4,75.4,-825.2,1
predicted,1325.3,,,,,,,,,,-43.6,-610.1,-960.2,-6.4,75.4,-825.2,1
predicted,1330.3,,,,,,,,,,-44.0,-617.7,-971.7,-6.4,75.4,-825.2,1
predicted,1335.3,,,,,,,,,,-44.4,-625.3,-983.4,-6.4,75.4,-825.2,1
predicted,1340.3,,,,,,,,,,-44.8,-632.9,-995.3,-6.4,75.4,-825.2,1
predicted,1345.3,,,,,,,,,,-45.2,-640.4,-1007.5,-6.4,75.4,-825.2,1
predicted,1350.3,,,,,,,,,,-45.6,-648.0,-1019.8,-6.4,75.4,-825.2,1
predicted,1355.3,,,,,,,,,,-46.0,-655.5,-1032.4,-6.4,75.4,-825.2,1
predicted,1360.3,,,,,,,,,,-46.5,-663.0,-1045.2,-6.4,75.4,-825.2,1
predicted,1365.3,,,,,,,,,,-46.9,-670.5,-1058.1,-6.4,75.4,-825.2,1
predicted,1370.3,,,,,,,,,,-47.3,-678.0,-1071.3,-6.4,75.4,-825.2,1
predicted,1375.3,,,,,,,,,,-47.7,-685.4,-1084.8,-6.4,75.4,-825.2,1
predicted,1380.3,,,,,,,,,,-48.1,-692.9,-1098.4,-6.4,75.4,-825.2,1
predicted,1385.3,,,,,,,,,,-48.5,-700.1,-1107.9,-6.4,75.4,-825.2,2
predicted,1390.3,,,,,,,,,,-48.8,-706.6,-1095.1,-6.4,75.4,-825.2,2
predicted,1395.3,,,,,,,,,,-49.2,-713.1,-1082.6,-6.4,75.4,-825.2,2
predicted,1400.3,,,,,,,,,,-49.5,-719.6,-1070.3,-6.4,75.4,-825.2,2
predicted,1405.3,,,,,,,,,,-49.9,-726.0,-1058.4,-6.4,75.4,-825.2,2
predicted,1410.3,,,,,,,,,,-50.2,-732.5,-1046.7,-6.4,75.4,-825.2,2
predicted,1415.3,,,,,,,,,,-50.6,-738.9,-1035.2,-6.4,75.4,-825.2,2
predicted,1420.3,,,,,,,,,,-50.9,-745.3,-1024.1,-6.4,75.4,-825.2,2
predicted,1425.3,,,,,,,,,,-51.3,-751.7,-1013.2,-6.4,75.4,-825.2,2
predicted,1430.3,,,,,,,,,,-51.6,-758.0,-1002.6,-6.4,75.4,-825.2,2
predicted,1435.3,,,,,,,,,,-52.0,-764.4,-992.2,-6.4,75.4,-825.2,2
predicted,1440.3,,,,,,,,,,-52.3,-770.7,-982.1,-6.4,75.4,-825.2,2
predicted,1445.3,,,,,,,,,,-52.6,-777.1,-972.3,-6.4,75.4,-825.2,2
predicted,1450.3,,,,,,,,,,-53.0,-783.4,-962.8,-6.4,75.4,-825.2,2
predicted,1455.3,,,,,,,,,,-53.3,-789.7,-953.5,-6.4,75.4,-825.2,2
predicted,1460.3,,,,,,,,,,-53.7,-796.0,-944.5,-6.4,75.4,-825.2,2
predicted,1465.3,,,,,,,,,,-54.0,-802.3,-935.7,-6.4,75.4,-825.2,2
predicted,1470.3,,,,,,,,,,-54.3,-808.5,-927.2,-6.4,75.4,-825.2,2
predicted,1475.3,,,,,,,,,,-54.7,-814.8,-919.0,-6.4,75.4,-825.2,2
predicted,1480.3,,,,,,,,,,-55.0,-821.0,-911.0,-6.4,75.4,-825.2,2
predicted,1485.3,,,,,,,,,,-55.4,-827.3,-903.3,-6.4,75.4,-825.2,2
predicted,1490.3,,,,,,,,,,-55.7,-833.5,-895.9,-6.4,75.4,-825.2,2
predicted,1495.3,,,,,,,,,,-56.0,-839.7,-888.7,-6.4,75.4,-825.2,2
predicted,1500.3,,,,,,,,,,-56.4,-845.9,-881.7,-6.4,75.4,-825.2,2
predicted,1505.3,,,,,,,,,,-56.7,-852.1,-875.1,-6.4,75.4,-825.2,2
predicted,1510.3,,,,,,,,,,-57.0,-858.3,-868.6,-6.4,75.4,-825.2,2
predicted,1515.3,,,,,,,,,,-57.4,-864.4,-862.5,-6.4,75.4,-825.2,2
predicted,1520.3,,,,,,,,,,-57.7,-870.6,-856.6,-6.4,75.4,-825.2,2
predicted,1525.3,,,,,,,,,,-58.0,-876.7,-850.9,-6.4,75.4,-825.2,2
predicted,1530.3,,,,,,,,,,-58.4,-882.9,-845.5,-6.4,75.4,-825.2,2
predicted,1535.3,,,,,,,,,,-58.7,-889.0,-840.4,-6.4,75.4,-825.2,2
predicted,1540.3,,,,,,,,,,-59.0,-895.1,-835.5,-6.4,75.4,-825.2,2
predicted,1545.3,,,,,,,,,,-59.4,-901.2,-830.8,-6.4,75.4,-825.2,2
predicted,1550.3,,,,,,,,,,-59.7,-907.4,-826.4,-6.4,75.4,-825.2,2
predicted,1555.3,,,,,,,,,,-60.0,-913.5,-822.3,-6.4,75.4,-825.2,2
predicted,1560.3,,,,,,,,,,-60.4,-919.5,-818.4,-6.4,75.4,-825.2,2
predicted,1565.3,,,,,,,,,,-60.7,-925.6,-814.7,-6.4,75.4,-825.2,2
predicted,1570.3,,,,,,,,,,-61.0,-931.7,-811.3,-6.4,75.4,-825.2,2
predicted,1575.3,,,,,,,,,,-61.4,-937.8,-808.2,-6.4,75.4,-825.2,2
predicted,1580.3,,,,,,,,,,-61.7,-943.8,-805.3,-6.4,75.4,-825.2,2
predicted,1585.3,,,,,,,,,,-62.0,-949.9,-802.7,-6.4,75.4,-825.2,2
predicted,1590.3,,,,,,,,,,-62.3,-955.9,-800.3,-6.4,75.4,-825.2,2
predicted,1595.3,,,,,,,,,,-62.7,-962.0,-798.1,-6.4,75.4,-825.2,2
predicted,1600.3,,,,,,,,,,-63.0,-968.0,-796.2,-6.4,75.4,-825.2,2
predicted,1605.3,,,,,,,,,,-63.3,-974.0,-794.6,-6.4,75.4,-825.2,2
predicted,1610.3,,,,,,,,,,-63.7,-980.0,-793.2,-6.4,75.4,-825.2,2
predicted,1615.3,,,,,,,,,,-64.0,-986.0,-792.0,-6.4,75.4,-825.2,2
predicted,1620.3,,,,,,,,,,-64.3,-992.0,-791.1,-6.4,75.4,-825.2,2
predicted,1625.3,,,,,,,,,,-64.6,-998.0,-790.4,-6.4,75.4,-825.2,2
predicted,1630.3,,,,,,,,,,-65.0,-1004.0,-790.0,-6.4,75.4,-825.2,2
predicted,1635.3,,,,,,,,,,-65.3,-1010.0,-789.8,-6.4,75.4,-825.2,2
predicted,1640.3,,,,,,,,,,-65.6,-1016.0,-789.9,-6.4,75.4,-825.2,2
predicted,1645.3,,,,,,,,,,-65.9,-1022.0,-790.2,-6.4,75.4,-825.2,2
predicted,1650.3,,,,,,,,,,-66.2,-1027.9,-790.8,-6.4,75.4,-825.2,2
predicted,1655.3,,,,,,,,,,-66.6,-1033.9,-791.6,-6.4,75.4,-825.2,2
predicted,1660.3,,,,,,,,,,-66.9,-1039.8,-792.6,-6.4,75.4,-825.2,2
predicted,1665.3,,,,,,,,,,-67.2,-1045.8,-793.9,-6.4,75.4,-825.2,2
predicted,1670.3,,,,,,,,,,-67.5,-1051.7,-795.5,-6.4,75.4,-825.2,2
predicted,1675.3,,,,,,,,,,-67.9,-1057.6,-797.2,-6.4,75.4,-825.2,2
predicted,1680.3,,,,,,,,,,-68.2,-1063.6,-799.3,-6.4,75.4,-825.2,2
predicted,1685.3,,,,,,,,,,-68.5,-1069.5,-801.5,-6.4,75.4,-825.2,2
predicted,1690.3,,,,,,,,,,-68.8,-1075.4,-804.0,-6.4,75.4,-825.2,2
predicted,1695.3,,,,,,,,,,-69.1,-1081.3,-806.8,-6.4,75.4,-825.2,2
predicted,1700.3,,,,,,,,,,-69.5,-1087.2,-809.8,-6.4,75.4,-825.2,2
predicted,1705.3,,,,,,,,,,-69.8,-1093.1,-813.0,-6.4,75.4,-825.2,2
predicted,1710.3,,,,,,,,,,-70.1,-1099.0,-816.5,-6.4,75.4,-825.2,2
predicted,1715.3,,,,,,,,,,-70.4,-1104.8,-820.2,-6.4,75.4,-825.2,2
predicted,1720.3,,,,,,,,,,-70.7,-1110.7,-824.2,-6.4,75.4,-825.2,2
predicted,1725.3,,,,,,,,,,-71.1,-1116.6,-828.4,-6.4,75.4,-825.2,2
predicted,1730.3,,,,,,,,,,-71.4,-1122.4,-832.8,-6.4,75.4,-825.2,2
predicted,1735.3,,,,,,,,,,-71.7,-1128.3,-837.5,-6.4,75.4,-825.2,2
predicted,1740.3,,,,,,,,,,-72.0,-1134.1,-842.4,-6.4,75.4,-825.2,2
predicted,1745.3,,,,,,,,,,-72.3,-1139.9,-847.6,-6.4,75.4,-825.2,2
predicted,1750.3,,,,,,,,,,-72.6,-1145.8,-853.0,-6.4,75.4,-825.2,2
predicted,1755.3,,,,,,,,,,-73.0,-1151.6,-858.6,-6.4,75.4,-825.2,2
predicted,1760.3,,,,,,,,,,-73.3,-1157.4,-864.5,-6.4,75.4,-825.2,2
predicted,1765.3,,,,,,,,,,-73.6,-1163.2,-870.6,-6.4,75.4,-825.2,2
predicted,1770.3,,,,,,,,,,-73.9,-1169.0,-876.9,-6.4,75.4,-825.2,2
predicted,1775.3,,,,,,,,,,-74.2,-1174.8,-883.5,-6.4,75.4,-825.2,2
predicted,1780.3,,,,,,,,,,-74.5,-1180.5,-890.3,-6.4,75.4,-825.2,2
predicted,1785.3,,,,,,,,,,-74.8,-1186.3,-897.4,-6.4,75.4,-825.2,2
predicted,1790.3,,,,,,,,,,-75.2,-1192.0,-904.6,-6.4,75.4,-825.2,2
predicted,1795.3,,,,,,,,,,-75.5,-1197.8,-912.1,-6.4,75.4,-825.2,2
predicted,1800.3,,,,,,,,,,-75.8,-1203.5,-919.9,-6.4,75.4,-825.2,2
predicted,1805.3,,,,,,,,,,-76.1,-1209.2,-927.9,-6.4,75.4,-825.2,2
predicted,1810.3,,,,,,,,,,-76.4,-1214.9,-936.1,-6.4,75.4,-825.2,2
predicted,1815.3,,,,,,,,,,-76.7,-1220.6,-944.5,-6.4,75.4,-825.2,2
predicted,1820.3,,,,,,,,,,-77.0,-1226.3,-953.2,-6.4,75.4,-825.2,2
predicted,1825.3,,,,,,,,,,-77.3,-1232.0,-962.1,-6.4,75.4,-825.2,2
predicted,1830.3,,,,,,,,,,-77.6,-1237.7,-971.2,-6.4,75.4,-825.2,2
predicted,1835.3,,,,,,,,,,-77.9,-1243.3,-980.6,-6.4,75.4,-825.2,2
predicted,1840.3,,,,,,,,,,-78.2,-1249.0,-990.1,-6.4,75.4,-825.2,2
predicted,1845.3,,,,,,,,,,-78.5,-1254.6,-999.9,-6.4,75.4,-825.2,2
predicted,1850.3,,,,,,,,,,-78.9,-1260.2,-1010.0,-6.4,75.4,-825.2,2
predicted,1855.3,,,,,,,,,,-79.2,-1265.9,-1020.2,-6.4,75.4,-825.2,2
predicted,1860.3,,,,,,,,,,-79.5,-1271.5,-1030.7,-6.4,75.4,-825.2,2
predicted,1865.3,,,,,,,,,,-79.8,-1277.1,-1041.4,-6.4,75.4,-825.2,2
predicted,1870.3,,,,,,,,,,-80.1,-1282.6,-1052.3,-6.4,75.4,-825.2,2
predicted,1875.3,,,,,,,,,,-80.4,-1288.2,-1063.5,-6.4,75.4,-825.2,2
predicted,1880.3,,,,,,,,,,-80.7,-1293.7,-1074.9,-6.4,75.4,-825.2,2
predicted,1885.3,,,,,,,,,,-81.0,-1299.3,-1086.4,-6.4,75.4,-825.2,2
predicted,1890.3,,,,,,,,,,-81.3,-1304.8,-1098.2,-6.4,75.4,-825.2,2
predicted,1895.3,,,,,,,,,,-81.6,-1310.3,-1110.3,-6.4,75.4,-825.2,2
predicted,1900.3,,,,,,,,,,-81.9,-1315.8,-1122.5,-6.4,75.4,-825.2,2
predicted,1905.3,,,,,,,,,,-82.2,-1321.3,-1135.0,-6.4,75.4,-825.2,2
predicted,1910.3,,,,,,,,,,-82.5,-1326.8,-1147.6,-6.4,75.4,-825.2,2
predicted,1915.3,,,,,,,,,,-82.8,-1332.2,-1160.5,-6.4,75.4,-825.2,2
predicted,1920.3,,,,,,,,,,-83.1,-1337.7,-1173.6,-6.4,75.4,-825.2,2
predicted,1925.3,,,,,,,,,,-83.3,-1343.1,-1186.9,-6.4,75.4,-825.2,2
predicted,1930.3,,,,,,,,,,-83.6,-1348.5,-1200.4,-6.4,75.4,-825.2,2
predicted,1935.3,,,,,,,,,,-83.9,-1354.0,-1214.2,-6.4,75.4,-825.2,2
predicted,1940.3,,,,,,,,,,-84.2,-1359.3,-1228.1,-6.4,75.4,-825.2,2
predicted,1945.3,,,,,,,,,,-84.5,-1364.7,-1242.2,-6.4,75.4,-825.2,2
predicted,1950.3,,,,,,,,,,-84.8,-1370.1,-1256.6,-6.4,75.4,-825.2,2
