throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
92,36,1430290.622198,,,,,,,,,,,,-1681.1,1311.8,-832.4,,,,False,2,2,,,,,,,,,,,,,0
92,37,1430290.640366,,,,,,,,,,,,-1681.1,1311.8,-832.4,,,,False,2,2,,,,,,,,,,,,,0
92,38,1430290.658948,,,,,,,,,,,,-1681.1,1311.8,-832.4,,,,False,2,2,,,,,,,,,,,,,0
92,39,1430290.670771,,,,,,,,,,,,-1681.1,1311.8,-832.4,,,,False,2,2,,,,,,,,,,,,,0
92,40,1430290.68872,,,,,,,,,,,,-1681.1,1311.8,-832.4,,,,False,2,2,,,,,,,,,,,,,0
92,41,1430290.704478,605.8,22.57,12.16,243.92,-780.0,1397.4,-1024.8,True,,127.8,6.5,-780.0,1397.4,-1024.8,,,,False,1,1,,,,,,,,,,,,,0
92,42,1430290.721692,17.21,22.27,12.25,243.61,-775.8,1396.1,-1025.2,True,,127.9,6.1,-775.8,1396.1,-1025.2,,,,False,2,2,,,,,,,,,,,,,0
92,43,1430290.737478,15.79,22.02,12.28,242.33,-763.3,1399.3,-1022.9,True,,128.6,5.5,-763.3,1399.3,-1022.9,,,,False,3,3,,,,,,,,,,,,,0
92,44,1430290.75548,18.0,21.83,12.22,240.97,-750.6,1403.1,-1019.7,True,,129.3,5.1,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,45,1430290.771078,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,46,1430290.78498,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,47,1430290.799991,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,48,1430290.819864,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,49,1430290.834056,,10.48,8.38,309.44,-1314.5,1010.4,-1123.8,False,jump(695mm),100.3,2.8,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,50,1430290.848462,,9.86,7.48,303.75,-1263.0,1027.5,-1103.7,False,jump(641mm),102.2,2.9,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,51,1430290.864671,,9.37,6.75,300.25,-1231.1,1036.9,-1089.6,False,jump(608mm),103.4,2.6,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,52,1430290.87924,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,53,1430290.89745,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,54,1430290.913399,,,,,,,,,epipolar(dy=19px),136.2,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,55,1430290.928051,,,,,,,,,epipolar(dy=20px),136.0,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,56,1430290.945718,,,,,,,,,epipolar(dy=22px),134.7,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,57,1430290.960484,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,58,1430290.978766,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,59,1430290.995256,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,60,1430291.008952,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,61,1430291.024149,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,62,1430291.039567,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,63,1430291.056918,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,64,1430291.073171,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,65,1430291.092347,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,66,1430291.10572,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,67,1430291.119241,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,68,1430291.137713,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,69,1430291.156736,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,70,1430291.169541,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,71,1430291.183934,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,72,1430291.198911,,,,,,,,,epipolar(dy=93px),57.9,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,73,1430291.220161,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,74,1430291.23311,,,,,,,,,epipolar(dy=75px),108.9,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,75,1430291.248161,,,,,,,,,,,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,76,1430291.263059,,,,,,,,,epipolar(dy=56px),130.4,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,77,1430291.283892,,,,,,,,,epipolar(dy=56px),129.2,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,78,1430291.301763,,,,,,,,,epipolar(dy=56px),126.9,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,79,1430291.31679,,,,,,,,,epipolar(dy=57px),124.7,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,80,1430291.331455,,,,,,,,,epipolar(dy=155px),52.3,,-750.7,1403.1,-1019.8,,,,False,4,4,,,,,,,,,,,,,0
92,81,1430291.347218,591.74,62.4,-55.1,277.98,-1368.0,1538.0,-423.7,True,,113.1,6.9,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,82,1430291.362316,,63.91,-65.55,313.63,-1708.1,1390.9,-393.0,False,speed(24630),100.1,2.1,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,83,1430291.378998,,,,,,,,,epipolar(dy=16px),118.9,,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,84,1430291.395537,,,,,,,,,epipolar(dy=16px),120.0,,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,85,1430291.40881,,,,,,,,,epipolar(dy=16px),120.9,,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,86,1430291.425302,,,,,,,,,,,,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,87,1430291.44081,,59.18,-25.58,232.41,-900.4,1732.9,-621.4,False,jump(544mm),135.7,0.5,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,88,1430291.459147,,,,,,,,,,,,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,89,1430291.472047,,,,,,,,,epipolar(dy=59px),118.7,,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,90,1430291.489822,,,,,,,,,,,,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,91,1430291.502929,,,,,,,,,,,,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,92,1430291.519411,,,,,,,,,,,,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,93,1430291.538854,,,,,,,,,epipolar(dy=62px),105.1,,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,94,1430291.553411,,,,,,,,,epipolar(dy=61px),104.6,,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,95,1430291.570836,,,,,,,,,,,,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,96,1430291.584932,,,,,,,,,epipolar(dy=62px),103.3,,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,97,1430291.60365,,,,,,,,,,,,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,98,1430291.621962,,,,,,,,,,,,-1368.0,1538.0,-423.7,,,,False,1,1,,,,,,,,,,,,,0
92,99,1430291.637231,290.01,76.48,-42.47,217.83,-874.7,1930.6,-421.7,True,,145.7,7.3,-874.7,1930.6,-421.7,,,,False,1,1,,,,,,,,,,,,,0
92,100,1430291.651384,,,,,,,,,epipolar(dy=53px),110.1,,-874.7,1930.6,-421.7,,,,False,1,1,,,,,,,,,,,,,0
92,101,1430291.6667,,,,,,,,,epipolar(dy=40px),86.5,,-874.7,1930.6,-421.7,,,,False,1,1,,,,,,,,,,,,,0
92,102,1430291.681627,,,,,,,,,epipolar(dy=40px),85.9,,-874.7,1930.6,-421.7,,,,False,1,1,,,,,,,,,,,,,0
92,103,1430291.697866,,,,,,,,,epipolar(dy=40px),85.1,,-874.7,1930.6,-421.7,,,,False,1,1,,,,,,,,,,,,,0
92,104,1430291.712093,,,,,,,,,,,,-874.7,1930.6,-421.7,,,,False,1,1,,,,,,,,,,,,,0
92,105,1430291.727922,,,,,,,,,,,,-874.7,1930.6,-421.7,,,,False,1,1,,,,,,,,,,,,,0
92,106,1430291.743129,,,,,,,,,,,,-874.7,1930.6,-421.7,,,,False,1,1,,,,,,,,,,,,,0
92,107,1430291.760776,,,,,,,,,,,,-874.7,1930.6,-421.7,,,,False,1,1,,,,,,,,,,,,,0
92,108,1430291.778694,,,,,,,,,,,,-874.7,1930.6,-421.7,,,,False,1,1,,,,,,,,,,,,,0
92,109,1430291.794563,,,,,,,,,epipolar(dy=18px),150.1,,-874.7,1930.6,-421.7,,,,False,1,1,,,,,,,,,,,,,0
92,110,1430291.809802,172.57,71.02,-12.79,172.12,-395.7,2106.1,-621.4,True,,185.3,2.3,-395.7,2106.1,-621.4,,,,False,1,1,,,,,,,,,,,,,0
92,111,1430291.82432,,,,,,,,,,,,-395.7,2106.1,-621.4,,,,False,1,1,,,,,,,,,,,,,0
92,112,1430291.840998,,,,,,,,,,,,-395.7,2106.1,-621.4,,,,False,1,1,,,,,,,,,,,,,0
92,113,1430291.859077,,108.44,-32.88,271.42,-1471.1,2005.5,-614.5,False,jump(1080mm),117.4,0.3,-395.7,2106.1,-621.4,,,,False,1,1,,,,,,,,,,,,,0
92,114,1430291.873525,,,,,,,,,,,,-395.7,2106.1,-621.4,,,,False,1,1,,,,,,,,,,,,,0
92,115,1430291.889342,,106.99,-30.9,260.59,-1365.5,2040.0,-612.4,False,jump(972mm),122.4,1.7,-395.7,2106.1,-621.4,,,,False,1,1,,,,,,,,,,,,,0
92,116,1430291.905185,,,,,,,,,epipolar(dy=30px),111.1,,-395.7,2106.1,-621.4,,,,False,1,1,,,,,,,,,,,,,0
92,117,1430291.920372,110.57,82.19,-9.66,174.67,-461.3,2199.6,-654.0,True,,183.4,2.5,-461.3,2199.6,-654.0,,,,False,2,2,,,,,,,,,,,,,0
92,118,1430291.939841,,,,,,,,,epipolar(dy=28px),110.7,,-461.3,2199.6,-654.0,,,,False,2,2,,,,,,,,,,,,,0
92,119,1430291.95323,,,,,,,,,epipolar(dy=55px),82.4,,-461.3,2199.6,-654.0,,,,False,2,2,,,,,,,,,,,,,0
92,120,1430291.969454,,,,,,,,,,,,-461.3,2199.6,-654.0,,,,False,2,2,,,,,,,,,,,,,0
92,121,1430291.985964,,,,,,,,,,,,-461.3,2199.6,-654.0,,,,False,2,2,,,,,,,,,,,,,0
92,122,1430292.001594,,,,,,,,,epipolar(dy=55px),70.1,,-461.3,2199.6,-654.0,,,,False,2,2,,,,,,,,,,,,,0
92,123,1430292.019816,,,,,,,,,epipolar(dy=154px),131.8,,-461.3,2199.6,-654.0,,,,False,2,2,,,,,,,,,,,,,0
92,124,1430292.035065,,,,,,,,,epipolar(dy=153px),133.1,,-461.3,2199.6,-654.0,,,,False,2,2,,,,,,,,,,,,,0
92,125,1430292.052409,,,,,,,,,epipolar(dy=116px),129.9,,-461.3,2199.6,-654.0,,,,False,2,2,,,,,,,,,,,,,0
92,126,1430292.067439,,,,,,,,,epipolar(dy=96px),109.6,,-461.3,2199.6,-654.0,,,,False,2,2,,,,,,,,,,,,,0
92,127,1430292.081715,,,,,,,,,epipolar(dy=95px),107.4,,-461.3,2199.6,-654.0,,,,False,2,2,,,,,,,,,,,,,0
