throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
30,71,1431683.736496,,,,,,,,,,,,-14.8,94.7,-884.1,-35.3,-1870.2,-1091.8,True,15,15,,,,,,,,,,,,,1
30,72,1431683.752523,29.06,-114.44,-1.56,199.81,179.3,331.3,-841.3,True,,149.0,3.0,148.7,286.0,-854.3,316.1,-1358.3,-1236.6,True,15,15,,,,,,,,,,,,,1
30,73,1431683.769048,,,,,,,,,,,,148.7,286.0,-854.3,316.1,-1358.3,-1236.6,True,15,15,,,,,,,,,,,,,1
30,74,1431683.784741,,,,,,,,,,,,148.7,286.0,-854.3,316.1,-1358.3,-1236.6,True,15,15,,,,,,,,,,,,,1
30,75,1431683.804204,51.68,-126.17,-2.66,214.52,97.7,162.8,-863.7,True,,138.6,0.2,111.5,181.3,-862.2,443.0,-1058.3,-1479.8,True,15,15,,,,,,,,,,,,,1
30,76,1431683.817497,13.29,-125.99,9.9,223.43,39.4,141.4,-1004.6,True,,133.3,0.3,48.6,132.7,-965.3,435.6,-865.2,-1648.8,True,15,15,,,,,,,,,,,,,1
30,77,1431683.833549,16.05,-122.65,12.77,219.95,60.7,189.3,-1024.7,True,,135.5,0.3,38.6,151.0,-1027.1,442.7,-639.1,-1812.2,True,15,15,,,,,,,,,,,,,1
30,78,1431683.849146,15.6,-120.07,15.9,217.52,76.4,226.3,-1049.7,True,,137.0,0.1,54.5,196.2,-1063.1,463.3,-397.7,-1955.4,True,15,15,,,,,,,,,,,,,1
30,79,1431683.865429,16.28,-115.86,19.53,213.03,104.1,287.0,-1074.9,True,,140.0,0.2,86.2,263.0,-1088.4,501.8,-124.4,-2090.4,True,15,15,,,,,,,,,,,,,1
30,80,1431683.883286,17.86,-113.83,23.39,211.82,112.7,314.8,-1109.7,True,,140.9,0.4,109.6,313.7,-1116.7,521.2,118.9,-2230.5,True,15,15,,,,,,,,,,,,,1
30,81,1431683.897794,14.51,-111.37,22.76,208.11,133.8,351.7,-1095.2,True,,143.4,0.4,131.2,352.5,-1113.0,543.1,343.8,-2292.3,True,15,15,,,,,,,,,,,,,1
30,82,1431683.91326,15.47,-108.66,21.0,203.92,156.2,391.7,-1068.8,True,,146.4,0.5,154.7,392.7,-1089.5,595.0,598.7,-2298.1,True,15,15,,,,,,,,,,,,,1
30,83,1431683.929853,16.59,-106.77,19.49,201.03,171.1,419.1,-1047.7,True,,148.5,0.1,171.1,419.1,-1047.7,,,,False,4,4,,,,,,,,,,,,,2
30,84,1431683.945349,15.5,-104.29,18.15,196.98,193.9,456.9,-1025.6,True,,151.6,0.4,193.9,456.9,-1025.6,1256.9,2212.6,1060.9,False,5,5,,,,,,,,,,,,,2
30,85,1431683.963919,18.57,-102.97,17.03,194.88,205.0,476.2,-1010.1,True,,153.2,0.1,205.0,476.1,-1010.0,1140.8,1998.5,878.2,False,6,6,,,,,,,,,,,,,2
30,86,1431683.97835,14.43,-101.28,16.25,191.99,221.9,502.7,-996.0,True,,155.5,0.4,220.2,500.3,-996.9,1103.4,1907.9,751.5,True,7,7,,,,,,,,,,,,,2
30,87,1431683.99446,16.11,-99.46,15.72,189.18,238.0,530.2,-984.6,True,,157.8,0.5,236.9,528.2,-985.1,1075.5,1847.6,602.4,True,8,8,,,,,,,,,,,,,2
30,88,1431684.008287,13.83,-97.01,15.26,185.28,261.3,568.2,-971.5,True,,161.2,0.7,257.4,561.9,-973.6,1092.9,1864.0,493.9,True,9,9,,,,,,,,,,,,,2
30,89,1431684.025093,16.81,-95.93,15.25,183.7,270.6,584.5,-968.0,True,,162.6,0.5,272.8,588.0,-966.9,1069.0,1817.8,333.8,True,10,10,,,,,,,,,,,,,2
30,90,1431684.040254,15.16,-93.04,15.34,179.45,295.9,628.3,-959.4,True,,166.5,0.4,293.4,623.6,-960.4,1078.1,1832.3,201.8,True,11,11,,,,,,,,,,,,,2
30,91,1431684.053507,13.25,-91.29,15.7,176.53,314.8,656.7,-956.5,True,,169.3,0.1,312.8,654.5,-956.9,1091.8,1846.3,85.5,True,12,12,,,,,,,,,,,,,2
30,92,1431684.069023,15.52,-89.69,16.42,174.17,330.0,681.9,-958.4,True,,171.6,0.4,331.1,684.2,-957.3,1093.7,1842.9,-59.3,True,13,13,,,,,,,,,,,,,2
30,93,1431684.078243,9.22,-88.26,17.13,171.99,344.4,704.7,-960.5,True,,173.8,0.2,343.6,703.9,-959.4,1102.0,1850.3,-146.7,True,14,14,,,,,,,,,,,,,2
30,94,1431684.088544,10.3,-86.21,18.33,168.67,366.9,738.4,-964.9,True,,177.2,0.3,362.2,732.3,-963.4,1121.1,1872.3,-246.9,True,15,15,,,,,,,,,,,,,2
30,95,1431684.107706,19.16,-84.53,19.74,166.19,384.0,765.5,-973.2,True,,179.9,0.2,386.1,769.1,-972.7,1125.1,1859.5,-418.7,True,15,15,,,,,,,,,,,,,2
30,96,1431684.122311,14.61,-83.28,21.16,164.52,395.8,785.3,-983.3,True,,181.8,0.4,399.1,790.1,-982.8,1129.2,1850.2,-568.7,True,15,15,,,,,,,,,,,,,2
30,97,1431684.136193,13.88,-81.19,22.85,161.57,415.8,818.4,-993.3,True,,185.1,0.4,415.3,816.9,-993.6,1147.9,1869.8,-707.5,True,15,15,,,,,,,,,,,,,2
30,98,1431684.153153,16.96,-80.17,25.15,160.18,427.6,836.0,-1012.7,True,,186.8,0.3,429.9,839.9,-1011.6,1144.0,1854.9,-886.1,True,15,15,,,,,,,,,,,,,2
30,99,1431684.169032,15.88,-78.66,27.22,158.12,442.8,860.5,-1028.4,True,,189.2,0.5,443.7,861.9,-1029.0,1145.1,1848.9,-1046.9,True,15,15,,,,,,,,,,,,,2
30,100,1431684.187386,18.35,-77.19,29.57,156.2,457.5,884.5,-1047.1,True,,191.6,0.7,458.4,885.7,-1048.8,1114.9,1795.7,-1229.5,True,15,15,,,,,,,,,,,,,2
30,101,1431684.200333,12.95,-76.01,32.46,154.63,471.2,905.0,-1071.9,True,,193.6,0.6,470.5,904.4,-1069.7,1088.5,1743.8,-1374.1,True,15,15,,,,,,,,,,,,,2
30,102,1431684.217159,16.83,-74.68,35.5,152.88,486.2,927.7,-1097.7,True,,195.9,0.4,485.9,927.8,-1097.3,1049.9,1673.2,-1550.3,True,15,15,,,,,,,,,,,,,2
30,103,1431684.232966,15.81,-73.35,38.25,151.21,499.8,949.8,-1120.8,True,,198.1,0.5,500.0,949.8,-1122.4,1020.3,1619.2,-1700.1,True,15,15,,,,,,,,,,,,,2
30,104,1431684.248414,15.45,-72.75,37.45,149.98,506.8,959.5,-1110.3,True,,199.7,0.8,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,105,1431684.267738,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,106,1431684.280573,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,107,1431684.296184,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,108,1431684.312908,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,109,1431684.328348,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,110,1431684.348,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,111,1431684.361195,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,112,1431684.37726,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,113,1431684.392523,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,114,1431684.409118,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,115,1431684.427714,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,116,1431684.437724,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,117,1431684.452363,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,118,1431684.468449,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,119,1431684.476804,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
30,120,1431684.491396,,,,,,,,,,,,509.2,963.5,-1123.9,963.6,1522.2,-1789.1,True,15,15,,,,,,,,,,,,,2
