source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
predicted,1058.0,,,,,,,,,,-512.8,-93.9,-1020.7,-489.8,343.9,-802.8,1
predicted,1063.0,,,,,,,,,,-513.2,-102.2,-1031.0,-489.8,343.9,-802.8,1
predicted,1068.0,,,,,,,,,,-513.7,-110.5,-1041.5,-489.8,343.9,-802.8,1
predicted,1073.0,,,,,,,,,,-514.1,-118.8,-1052.2,-489.8,343.9,-802.8,1
predicted,1078.0,,,,,,,,,,-514.5,-127.0,-1063.1,-489.8,343.9,-802.8,1
predicted,1083.0,,,,,,,,,,-515.0,-135.3,-1074.3,-489.8,343.9,-802.8,1
predicted,1088.0,,,,,,,,,,-515.4,-143.5,-1085.7,-489.8,343.9,-802.8,1
predicted,1093.0,,,,,,,,,,-515.8,-151.7,-1097.3,-489.8,343.9,-802.8,1
predicted,1098.0,,,,,,,,,,-516.2,-159.9,-1109.1,-489.8,343.9,-802.8,1
predicted,1103.0,,,,,,,,,,-516.6,-167.1,-1099.7,-489.8,343.9,-802.8,2
predicted,1108.0,,,,,,,,,,-517.0,-174.3,-1088.8,-489.8,343.9,-802.8,2
predicted,1113.0,,,,,,,,,,-517.4,-181.4,-1078.2,-489.8,343.9,-802.8,2
predicted,1118.0,,,,,,,,,,-517.7,-188.5,-1067.8,-489.8,343.9,-802.8,2
predicted,1123.0,,,,,,,,,,-518.1,-195.6,-1057.7,-489.8,343.9,-802.8,2
predicted,1128.0,,,,,,,,,,-518.5,-202.7,-1047.9,-489.8,343.9,-802.8,2
predicted,1133.0,,,,,,,,,,-518.9,-209.7,-1038.4,-489.8,343.9,-802.8,2
predicted,1138.0,,,,,,,,,,-519.2,-216.8,-1029.1,-489.8,343.9,-802.8,2
predicted,1143.0,,,,,,,,,,-519.6,-223.8,-1020.1,-489.8,343.9,-802.8,2
predicted,1148.0,,,,,,,,,,-520.0,-230.8,-1011.3,-489.8,343.9,-802.8,2
predicted,1153.0,,,,,,,,,,-520.3,-237.8,-1002.8,-489.8,343.9,-802.8,2
predicted,1158.0,,,,,,,,,,-520.7,-244.8,-994.6,-489.8,343.9,-802.8,2
predicted,1163.0,,,,,,,,,,-521.1,-251.8,-986.6,-489.8,343.9,-802.8,2
predicted,1168.0,,,,,,,,,,-521.4,-258.8,-978.9,-489.8,343.9,-802.8,2
predicted,1173.0,,,,,,,,,,-521.8,-265.7,-971.4,-489.8,343.9,-802.8,2
predicted,1178.0,,,,,,,,,,-522.2,-272.7,-964.2,-489.8,343.9,-802.8,2
predicted,1183.0,,,,,,,,,,-522.5,-279.6,-957.3,-489.8,343.9,-802.8,2
predicted,1188.0,,,,,,,,,,-522.9,-286.5,-950.6,-489.8,343.9,-802.8,2
predicted,1193.0,,,,,,,,,,-523.2,-293.4,-944.2,-489.8,343.9,-802.8,2
predicted,1198.0,,,,,,,,,,-523.6,-300.3,-938.0,-489.8,343.9,-802.8,2
predicted,1203.0,,,,,,,,,,-524.0,-307.2,-932.1,-489.8,343.9,-802.8,2
predicted,1208.0,,,,,,,,,,-524.3,-314.1,-926.5,-489.8,343.9,-802.8,2
predicted,1213.0,,,,,,,,,,-524.7,-320.9,-921.1,-489.8,343.9,-802.8,2
predicted,1218.0,,,,,,,,,,-525.0,-327.8,-915.9,-489.8,343.9,-802.8,2
predicted,1223.0,,,,,,,,,,-525.4,-334.6,-911.0,-489.8,343.9,-802.8,2
predicted,1228.0,,,,,,,,,,-525.8,-341.4,-906.4,-489.8,343.9,-802.8,2
predicted,1233.0,,,,,,,,,,-526.1,-348.2,-902.0,-489.8,343.9,-802.8,2
predicted,1238.0,,,,,,,,,,-526.5,-355.0,-897.9,-489.8,343.9,-802.8,2
predicted,1243.0,,,,,,,,,,-526.8,-361.8,-894.0,-489.8,343.9,-802.8,2
predicted,1248.0,,,,,,,,,,-527.2,-368.6,-890.4,-489.8,343.9,-802.8,2
predicted,1253.0,,,,,,,,,,-527.5,-375.4,-887.0,-489.8,343.9,-802.8,2
predicted,1258.0,,,,,,,,,,-527.9,-382.2,-883.8,-489.8,343.9,-802.8,2
predicted,1263.0,,,,,,,,,,-528.2,-388.9,-881.0,-489.8,343.9,-802.8,2
predicted,1268.0,,,,,,,,,,-528.6,-395.7,-878.3,-489.8,343.9,-802.8,2
predicted,1273.0,,,,,,,,,,-529.0,-402.4,-875.9,-489.8,343.9,-802.8,2
predicted,1278.0,,,,,,,,,,-529.3,-409.2,-873.8,-489.8,343.9,-802.8,2
predicted,1283.0,,,,,,,,,,-529.7,-415.9,-871.9,-489.8,343.9,-802.8,2
predicted,1288.0,,,,,,,,,,-530.0,-422.6,-870.3,-489.8,343.9,-802.8,2
predicted,1293.0,,,,,,,,,,-530.4,-429.3,-868.9,-489.8,343.9,-802.8,2
predicted,1298.0,,,,,,,,,,-530.7,-436.0,-867.7,-489.8,343.9,-802.8,2
predicted,1303.0,,,,,,,,,,-531.1,-442.7,-866.8,-489.8,343.9,-802.8,2
predicted,1308.0,,,,,,,,,,-531.4,-449.4,-866.2,-489.8,343.9,-802.8,2
predicted,1313.0,,,,,,,,,,-531.8,-456.0,-865.8,-489.8,343.9,-802.8,2
predicted,1318.0,,,,,,,,,,-532.1,-462.7,-865.6,-489.8,343.9,-802.8,2
predicted,1323.0,,,,,,,,,,-532.5,-469.4,-865.7,-489.8,343.9,-802.8,2
predicted,1328.0,,,,,,,,,,-532.8,-476.0,-866.0,-489.8,343.9,-802.8,2
predicted,1333.0,,,,,,,,,,-533.2,-482.7,-866.6,-489.8,343.9,-802.8,2
predicted,1338.0,,,,,,,,,,-533.5,-489.3,-867.4,-489.8,343.9,-802.8,2
predicted,1343.0,,,,,,,,,,-533.9,-495.9,-868.4,-489.8,343.9,-802.8,2
predicted,1348.0,,,,,,,,,,-534.2,-502.5,-869.8,-489.8,343.9,-802.8,2
predicted,1353.0,,,,,,,,,,-534.5,-509.1,-871.3,-489.8,343.9,-802.8,2
predicted,1358.0,,,,,,,,,,-534.9,-515.8,-873.1,-489.8,343.9,-802.8,2
predicted,1363.0,,,,,,,,,,-535.2,-522.3,-875.1,-489.8,343.9,-802.8,2
predicted,1368.0,,,,,,,,,,-535.6,-528.9,-877.4,-489.8,343.9,-802.8,2
predicted,1373.0,,,,,,,,,,-535.9,-535.5,-879.9,-489.8,343.9,-802.8,2
predicted,1378.0,,,,,,,,,,-536.3,-542.1,-882.7,-489.8,343.9,-802.8,2
predicted,1383.0,,,,,,,,,,-536.6,-548.6,-885.7,-489.8,343.9,-802.8,2
predicted,1388.0,,,,,,,,,,-537.0,-555.2,-888.9,-489.8,343.9,-802.8,2
predicted,1393.0,,,,,,,,,,-537.3,-561.7,-892.4,-489.8,343.9,-802.8,2
predicted,1398.0,,,,,,,,,,-537.6,-568.3,-896.1,-489.8,343.9,-802.8,2
predicted,1403.0,,,,,,,,,,-538.0,-574.8,-900.1,-489.8,343.9,-802.8,2
predicted,1408.0,,,,,,,,,,-538.3,-581.3,-904.3,-489.8,343.9,-802.8,2
predicted,1413.0,,,,,,,,,,-538.7,-587.8,-908.8,-489.8,343.9,-802.8,2
predicted,1418.0,,,,,,,,,,-539.0,-594.3,-913.4,-489.8,343.9,-802.8,2
predicted,1423.0,,,,,,,,,,-539.4,-600.8,-918.4,-489.8,343.9,-802.8,2
predicted,1428.0,,,,,,,,,,-539.7,-607.3,-923.5,-489.8,343.9,-802.8,2
predicted,1433.0,,,,,,,,,,-540.0,-613.8,-928.9,-489.8,343.9,-802.8,2
predicted,1438.0,,,,,,,,,,-540.4,-620.2,-934.6,-489.8,343.9,-802.8,2
predicted,1443.0,,,,,,,,,,-540.7,-626.7,-940.4,-489.8,343.9,-802.8,2
predicted,1448.0,,,,,,,,,,-541.0,-633.1,-946.5,-489.8,343.9,-802.8,2
predicted,1453.0,,,,,,,,,,-541.4,-639.5,-952.9,-489.8,343.9,-802.8,2
predicted,1458.0,,,,,,,,,,-541.7,-646.0,-959.5,-489.8,343.9,-802.8,2
predicted,1463.0,,,,,,,,,,-542.1,-652.4,-966.3,-489.8,343.9,-802.8,2
predicted,1468.0,,,,,,,,,,-542.4,-658.8,-973.3,-489.8,343.9,-802.8,2
predicted,1473.0,,,,,,,,,,-542.7,-665.1,-980.6,-489.8,343.9,-802.8,2
predicted,1478.0,,,,,,,,,,-543.1,-671.5,-988.1,-489.8,343.9,-802.8,2
predicted,1483.0,,,,,,,,,,-543.4,-677.9,-995.9,-489.8,343.9,-802.8,2
predicted,1488.0,,,,,,,,,,-543.7,-684.2,-1003.8,-489.8,343.9,-802.8,2
predicted,1493.0,,,,,,,,,,-544.1,-690.6,-1012.0,-489.8,343.9,-802.8,2
predicted,1498.0,,,,,,,,,,-544.4,-696.9,-1020.5,-489.8,343.9,-802.8,2
predicted,1503.0,,,,,,,,,,-544.7,-703.2,-1029.2,-489.8,343.9,-802.8,2
predicted,1508.0,,,,,,,,,,-545.0,-709.5,-1038.0,-489.8,343.9,-802.8,2
predicted,1513.0,,,,,,,,,,-545.4,-715.8,-1047.2,-489.8,343.9,-802.8,2
predicted,1518.0,,,,,,,,,,-545.7,-722.1,-1056.5,-489.8,343.9,-802.8,2
predicted,1523.0,,,,,,,,,,-546.0,-728.4,-1066.1,-489.8,343.9,-802.8,2
predicted,1528.0,,,,,,,,,,-546.4,-734.6,-1075.9,-489.8,343.9,-802.8,2
predicted,1533.0,,,,,,,,,,-546.7,-740.9,-1085.9,-489.8,343.9,-802.8,2
predicted,1538.0,,,,,,,,,,-547.0,-747.1,-1096.2,-489.8,343.9,-802.8,2
predicted,1543.0,,,,,,,,,,-547.3,-753.3,-1106.6,-489.8,343.9,-802.8,2
predicted,1548.0,,,,,,,,,,-547.7,-759.5,-1117.3,-489.8,343.9,-802.8,2
predicted,1553.0,,,,,,,,,,-548.0,-765.7,-1128.2,-489.8,343.9,-802.8,2
predicted,1558.0,,,,,,,,,,-548.3,-771.9,-1139.4,-489.8,343.9,-802.8,2
predicted,1563.0,,,,,,,,,,-548.6,-778.0,-1150.7,-489.8,343.9,-802.8,2
predicted,1568.0,,,,,,,,,,-549.0,-784.2,-1162.3,-489.8,343.9,-802.8,2
predicted,1573.0,,,,,,,,,,-549.3,-790.3,-1174.1,-489.8,343.9,-802.8,2
predicted,1578.0,,,,,,,,,,-549.6,-796.4,-1186.1,-489.8,343.9,-802.8,2
predicted,1583.0,,,,,,,,,,-549.9,-802.5,-1198.3,-489.8,343.9,-802.8,2
predicted,1588.0,,,,,,,,,,-550.2,-808.6,-1210.8,-489.8,343.9,-802.8,2
predicted,1593.0,,,,,,,,,,-550.6,-814.7,-1223.4,-489.8,343.9,-802.8,2
predicted,1598.0,,,,,,,,,,-550.9,-820.7,-1236.3,-489.8,343.9,-802.8,2
predicted,1603.0,,,,,,,,,,-551.2,-826.8,-1249.4,-489.8,343.9,-802.8,2
predicted,1608.0,,,,,,,,,,-551.5,-832.8,-1262.7,-489.8,343.9,-802.8,2
predicted,1613.0,,,,,,,,,,-551.8,-838.8,-1276.2,-489.8,343.9,-802.8,2
predicted,1618.0,,,,,,,,,,-552.1,-844.8,-1289.9,-489.8,343.9,-802.8,2
predicted,1623.0,,,,,,,,,,-552.5,-850.8,-1303.8,-489.8,343.9,-802.8,2
predicted,1628.0,,,,,,,,,,-552.8,-856.7,-1318.0,-489.8,343.9,-802.8,2
predicted,1633.0,,,,,,,,,,-553.1,-862.7,-1332.3,-489.8,343.9,-802.8,2
predicted,1638.0,,,,,,,,,,-553.4,-868.6,-1346.8,-489.8,343.9,-802.8,2
predicted,1643.0,,,,,,,,,,-553.7,-874.5,-1361.6,-489.8,343.9,-802.8,2
predicted,1648.0,,,,,,,,,,-554.0,-880.4,-1376.5,-489.8,343.9,-802.8,2
predicted,1653.0,,,,,,,,,,-554.3,-886.3,-1391.7,-489.8,343.9,-802.8,2
predicted,1658.0,,,,,,,,,,-554.6,-892.1,-1407.0,-489.8,343.9,-802.8,2
predicted,1663.0,,,,,,,,,,-554.9,-898.0,-1422.6,-489.8,343.9,-802.8,2
predicted,1668.0,,,,,,,,,,-555.2,-903.8,-1438.3,-489.8,343.9,-802.8,2
predicted,1673.0,,,,,,,,,,-555.5,-909.6,-1454.3,-489.8,343.9,-802.8,2
predicted,1678.0,,,,,,,,,,-555.8,-915.4,-1470.4,-489.8,343.9,-802.8,2
predicted,1683.0,,,,,,,,,,-556.1,-921.2,-1486.7,-489.8,343.9,-802.8,2
predicted,1688.0,,,,,,,,,,-556.4,-926.9,-1503.3,-489.8,343.9,-802.8,2
predicted,1693.0,,,,,,,,,,-556.7,-932.7,-1520.0,-489.8,343.9,-802.8,2
predicted,1698.0,,,,,,,,,,-557.0,-938.4,-1536.9,-489.8,343.9,-802.8,2
predicted,1703.0,,,,,,,,,,-557.3,-944.1,-1554.0,-489.8,343.9,-802.8,2
predicted,1708.0,,,,,,,,,,-557.6,-949.8,-1571.3,-489.8,343.9,-802.8,2
predicted,1713.0,,,,,,,,,,-557.9,-955.4,-1588.8,-489.8,343.9,-802.8,2
predicted,1718.0,,,,,,,,,,-558.2,-961.1,-1606.5,-489.8,343.9,-802.8,2
predicted,1723.0,,,,,,,,,,-558.5,-966.7,-1624.3,-489.8,343.9,-802.8,2
predicted,1728.0,,,,,,,,,,-558.8,-972.3,-1642.4,-489.8,343.9,-802.8,2
predicted,1733.0,,,,,,,,,,-559.1,-977.9,-1660.6,-489.8,343.9,-802.8,2
predicted,1738.0,,,,,,,,,,-559.4,-983.4,-1679.0,-489.8,343.9,-802.8,2
predicted,1743.0,,,,,,,,,,-559.7,-989.0,-1697.6,-489.8,343.9,-802.8,2
predicted,1748.0,,,,,,,,,,-560.0,-994.5,-1716.4,-489.8,343.9,-802.8,2
predicted,1753.0,,,,,,,,,,-560.3,-1000.0,-1735.3,-489.8,343.9,-802.8,2
predicted,1758.0,,,,,,,,,,-560.6,-1005.5,-1754.5,-489.8,343.9,-802.8,2
predicted,1763.0,,,,,,,,,,-560.8,-1011.0,-1773.8,-489.8,343.9,-802.8,2
predicted,1768.0,,,,,,,,,,-561.1,-1016.4,-1793.3,-489.8,343.9,-802.8,2
predicted,1773.0,,,,,,,,,,-561.4,-1021.9,-1812.9,-489.8,343.9,-802.8,2
predicted,1778.0,,,,,,,,,,-561.7,-1027.3,-1832.7,-489.8,343.9,-802.8,2
predicted,1783.0,,,,,,,,,,-562.0,-1032.7,-1852.7,-489.8,343.9,-802.8,2
predicted,1788.0,,,,,,,,,,-562.3,-1038.0,-1872.9,-489.8,343.9,-802.8,2
predicted,1793.0,,,,,,,,,,-562.5,-1043.4,-1893.3,-489.8,343.9,-802.8,2
predicted,1798.0,,,,,,,,,,-562.8,-1048.7,-1913.8,-489.8,343.9,-802.8,2
predicted,1803.0,,,,,,,,,,-563.1,-1054.0,-1934.4,-489.8,343.9,-802.8,2
predicted,1808.0,,,,,,,,,,-563.4,-1059.3,-1955.3,-489.8,343.9,-802.8,2
