throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
6,12,1226072.734745,18.13,-6.48,-3.09,174.25,110.3,1659.9,-663.4,True,,180.0,2.9,103.9,1659.8,-667.0,,,,False,6,6,,,,,,,,,,,,,1
6,13,1226072.75672,21.97,-10.44,-6.41,175.06,116.5,1618.5,-632.1,True,,178.9,3.0,107.8,1613.2,-634.6,-72.8,-2268.2,1294.1,True,7,7,,,,,,,,,,,,,1
6,14,1226072.780782,24.06,-15.03,-9.54,177.73,110.6,1562.5,-606.8,True,,175.9,1.6,108.2,1560.4,-606.5,-48.5,-2248.0,1055.3,True,8,8,,,,,,,,,,,,,1
6,15,1226072.805149,24.37,-19.35,-11.86,179.59,111.9,1513.8,-587.6,True,,173.8,1.6,109.2,1509.3,-585.5,-26.7,-2212.0,799.0,True,9,9,,,,,,,,,,,,,1
6,16,1226072.828502,23.35,-23.49,-13.9,180.73,119.0,1470.4,-569.5,True,,172.5,1.3,112.9,1462.9,-569.5,12.2,-2164.2,569.8,True,10,10,,,,,,,,,,,,,1
6,17,1226072.846998,18.5,-27.71,-15.28,182.93,118.9,1421.6,-560.3,True,,170.1,0.5,115.3,1422.4,-560.5,30.3,-2168.2,389.5,True,10,10,,,,,,,,,,,,,1
6,18,1226072.867616,20.62,-31.89,-16.36,184.32,126.0,1377.6,-552.2,True,,168.6,0.4,119.4,1377.7,-553.7,58.5,-2168.6,193.9,True,10,10,144.3,458.1,-938.0,460.0,47.4,-1756.0,2002.5,1.0,0.0,1.0,False,,1
6,19,1226072.89328,25.66,-35.76,-16.81,185.82,131.9,1336.4,-550.4,True,,167.0,0.3,124.8,1327.0,-551.4,87.5,-2130.8,-53.6,True,10,10,160.7,453.1,-918.9,445.0,71.2,-1732.7,1901.6,1.0,0.0,1.0,False,,1
6,20,1226072.9169,23.62,-40.92,-16.9,190.05,122.2,1270.8,-558.2,True,,163.1,0.1,125.3,1274.7,-556.4,76.1,-2145.5,-292.3,True,10,10,154.5,451.7,-930.0,415.0,62.3,-1758.1,1954.6,1.0,0.0,1.0,False,,1
6,21,1226072.941889,24.99,-44.8,-16.58,191.46,130.6,1230.6,-563.8,True,,161.7,0.7,128.3,1224.2,-565.8,84.1,-2123.0,-530.4,True,10,10,158.7,457.3,-932.0,390.0,69.4,-1752.6,1960.7,1.0,0.0,1.0,False,,1
6,22,1226072.960743,18.85,-48.92,-15.66,194.1,131.1,1182.9,-577.9,True,,159.3,1.0,130.3,1183.8,-577.6,86.8,-2125.8,-716.2,True,10,10,160.1,454.6,-931.1,370.0,71.9,-1760.1,2000.0,1.0,0.0,1.0,False,,1
6,23,1226072.975896,15.15,-52.8,-14.32,195.62,140.7,1143.2,-593.6,True,,157.9,1.1,134.2,1149.2,-590.7,105.0,-2142.7,-872.9,True,10,10,168.3,452.4,-941.0,350.0,87.5,-1786.7,2012.6,1.0,0.0,1.0,False,,1
6,24,1226073.005285,29.39,-57.66,-12.54,199.87,133.3,1082.0,-619.8,True,,154.4,1.6,136.0,1084.9,-620.4,96.3,-2152.0,-1159.3,True,10,10,164.3,452.9,-952.0,315.0,81.1,-1812.4,2069.4,1.0,0.0,1.0,False,,1
6,25,1226073.030087,24.8,-60.88,-10.06,200.51,149.2,1053.4,-644.7,True,,153.7,1.8,141.8,1038.3,-649.8,120.1,-2104.0,-1386.3,True,10,10,175.3,450.5,-932.1,300.0,101.5,-1777.3,2009.3,1.0,0.0,1.0,False,,1
6,26,1226073.052495,22.41,-65.15,-7.25,203.48,151.7,1004.6,-678.0,True,,151.3,2.4,146.7,995.3,-681.7,135.8,-2074.9,-1594.4,True,10,10,182.2,453.4,-930.5,280.0,115.7,-1767.2,1972.5,1.0,0.0,1.0,False,,1
6,27,1226073.069787,17.29,-68.96,-4.09,205.99,156.4,962.4,-713.7,True,,149.3,2.5,151.1,960.2,-711.6,150.9,-2068.8,-1770.1,True,10,10,188.4,449.2,-921.6,265.0,128.9,-1767.2,1966.5,1.0,0.0,1.0,False,,1
6,28,1226073.092192,22.41,-73.0,-0.44,208.51,163.3,918.6,-754.2,True,,147.4,3.1,157.1,915.3,-753.9,168.9,-2059.1,-1991.0,True,10,10,195.7,444.6,-916.5,245.0,145.4,-1772.4,1928.4,1.0,0.0,1.0,False,,1
6,29,1226073.11665,24.46,-77.67,3.89,212.4,163.2,863.3,-804.4,True,,144.6,2.9,161.8,864.4,-805.2,173.2,-2062.4,-2228.5,True,10,10,196.6,449.6,-925.7,215.0,150.6,-1793.5,1990.5,1.0,0.0,1.0,False,,1
6,30,1226073.132926,16.28,-80.97,8.22,214.52,171.1,828.6,-850.6,True,,143.0,2.9,166.4,830.3,-844.9,186.1,-2066.8,-2403.9,True,10,10,201.2,443.8,-917.3,200.0,162.5,-1804.3,1993.2,1.0,0.0,1.0,False,,1
6,31,1226073.156718,23.79,-84.24,13.62,216.34,183.5,796.7,-906.7,True,,141.7,3.0,174.5,785.6,-905.4,212.2,-2034.7,-2641.0,True,10,10,210.2,443.4,-907.1,180.0,186.8,-1791.1,1959.4,1.0,0.0,1.0,False,,1
6,32,1226073.18394,27.22,-88.24,18.91,219.88,185.0,749.9,-965.4,True,,139.3,3.2,181.7,736.2,-976.2,222.4,-1991.9,-2874.4,True,10,10,213.9,447.7,-904.2,155.0,197.8,-1771.6,1965.9,1.0,0.0,1.0,False,,1
6,33,1226073.206189,22.25,-92.26,25.02,223.21,190.1,704.8,-1031.8,True,,137.2,3.1,187.7,695.8,-1039.4,229.8,-1964.2,-3069.4,True,10,10,216.7,448.0,-903.2,135.0,206.7,-1766.1,1938.2,1.0,0.0,1.0,False,,1
6,34,1226073.227952,21.76,-94.44,23.27,222.49,203.5,687.7,-1012.6,True,,137.5,4.3,195.9,663.3,-1080.0,252.6,-1890.7,-3079.8,True,10,10,225.3,442.9,-905.2,125.0,228.3,-1708.8,1854.6,1.0,0.0,1.0,False,,1
6,35,1226073.244095,16.14,-97.25,17.1,222.7,202.9,656.4,-952.5,True,,137.3,3.0,200.8,639.4,-1081.3,258.5,-1843.8,-2884.0,True,10,10,228.7,440.7,-941.2,115.0,235.0,-1676.4,1806.2,1.0,0.0,1.0,False,,1
6,36,1226073.267433,23.34,-101.21,12.57,224.99,194.2,606.3,-912.8,True,,135.8,3.3,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,37,1226073.294036,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,38,1226073.314714,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,39,1226073.338119,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,40,1226073.354451,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,41,1226073.468124,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,42,1226073.492472,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,43,1226073.516287,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,44,1226073.532408,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,45,1226073.555076,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,46,1226073.579469,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,47,1226073.604213,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,48,1226073.629884,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,49,1226073.643835,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,50,1226073.666733,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,51,1226073.691957,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,52,1226073.714566,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,53,1226073.741177,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,54,1226073.755607,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,55,1226073.779049,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,56,1226073.803982,,,,,,,,,epipolar(dy=207px),61.7,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,57,1226073.891488,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
6,58,1226073.91496,,,,,,,,,,,,194.2,606.3,-912.8,,,,False,2,2,,,,,,,,,,,,,2
