throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
85,35,1430268.866055,17.17,-72.02,24.76,184.04,180.4,809.4,-1054.8,True,,163.8,5.0,183.2,808.1,-1072.9,51.9,-2075.5,-2395.3,True,15,15,,,,,,,,,,,,,0
85,36,1430268.883177,17.12,-77.35,19.93,189.28,148.8,733.9,-1019.6,True,,159.0,0.3,162.9,746.8,-1042.7,22.0,-2068.4,-2347.6,True,15,15,,,,,,,,,,,,,0
85,37,1430268.902142,18.97,-78.93,17.23,189.37,150.3,716.3,-993.8,True,,158.9,0.2,150.3,716.3,-993.8,,,,False,4,4,,,,,,,,,,,,,1
85,38,1430268.91816,16.02,-80.69,14.68,189.31,154.1,697.7,-969.3,True,,158.8,0.1,154.1,697.7,-969.3,-518.0,-2110.3,1201.9,False,5,5,,,,,,,,,,,,,1
85,39,1430268.934052,15.89,-82.97,12.22,190.56,148.7,669.2,-948.4,True,,157.7,1.0,148.8,669.2,-948.4,-424.9,-1962.0,1086.5,False,6,6,,,,,,,,,,,,,1
85,40,1430268.949771,15.72,-84.49,10.12,190.65,150.9,652.7,-928.4,True,,157.5,0.1,149.7,650.7,-928.7,-335.7,-1815.1,971.4,True,7,7,,,,,,,,,,,,,1
85,41,1430268.964159,14.39,-87.05,8.21,192.61,141.3,619.2,-914.4,True,,155.8,0.0,143.3,622.5,-914.1,-319.0,-1781.9,851.3,True,8,8,,,,,,,,,,,,,1
85,42,1430268.981016,16.86,-88.42,6.37,192.15,148.1,606.8,-895.9,True,,156.1,0.2,145.3,603.0,-896.9,-262.6,-1693.5,718.9,True,9,9,,,,,,,,,,,,,1
85,43,1430268.998057,17.04,-90.03,5.01,192.22,152.2,590.5,-883.2,True,,155.9,0.2,149.8,587.0,-883.2,-205.2,-1604.3,575.9,True,10,10,,,,,,,,,,,,,1
85,44,1430269.013278,15.22,-93.73,1.43,196.6,123.3,534.7,-858.0,True,,152.4,6.7,132.8,546.4,-863.2,-242.1,-1634.7,486.7,True,11,11,,,,,,,,,,,,,1
85,45,1430269.028476,,,,,,,,,,,,132.8,546.4,-863.2,-242.1,-1634.7,486.7,True,11,11,,,,,,,,,,,,,1
85,46,1430269.042744,,-129.83,-1.17,242.43,-131.1,14.8,-935.7,False,jump(584mm),123.1,0.8,132.8,546.4,-863.2,-242.1,-1634.7,486.7,True,11,11,,,,,,,,,,,,,1
85,47,1430269.060752,,-129.89,-0.6,242.05,-126.5,16.6,-940.6,False,jump(581mm),123.3,1.1,132.8,546.4,-863.2,-242.1,-1634.7,486.7,True,11,11,,,,,,,,,,,,,1
85,48,1430269.078195,,-129.74,0.2,242.5,-129.8,16.9,-949.3,False,jump(583mm),123.0,1.3,132.8,546.4,-863.2,-242.1,-1634.7,486.7,True,11,11,,,,,,,,,,,,,1
85,49,1430269.094582,,-128.0,1.15,240.22,-115.5,43.2,-953.5,False,jump(555mm),124.2,1.6,132.8,546.4,-863.2,-242.1,-1634.7,486.7,True,11,11,,,,,,,,,,,,,1
85,50,1430269.112888,,-127.14,2.39,239.61,-111.7,54.9,-964.1,False,jump(545mm),124.6,1.9,132.8,546.4,-863.2,-242.1,-1634.7,486.7,True,11,11,,,,,,,,,,,,,1
85,51,1430269.131292,,,,,,,,,,,,132.8,546.4,-863.2,-242.1,-1634.7,486.7,True,11,11,,,,,,,,,,,,,1
85,52,1430269.149369,,,,,,,,,epipolar(dy=45px),117.2,,132.8,546.4,-863.2,-242.1,-1634.7,486.7,True,11,11,,,,,,,,,,,,,1
85,53,1430269.16397,,,,,,,,,epipolar(dy=45px),117.5,,132.8,546.4,-863.2,-242.1,-1634.7,486.7,True,11,11,,,,,,,,,,,,,1
85,54,1430269.178602,,,,,,,,,epipolar(dy=42px),139.3,,132.8,546.4,-863.2,-242.1,-1634.7,486.7,True,11,11,,,,,,,,,,,,,1
85,55,1430269.193875,180.6,-113.38,6.7,224.25,-27.7,248.1,-971.2,True,,133.3,0.8,-27.7,248.1,-971.2,,,,False,1,1,,,,,,,,,,,,,0
85,56,1430269.208153,,,,,,,,,epipolar(dy=41px),138.5,,-27.7,248.1,-971.2,,,,False,1,1,,,,,,,,,,,,,0
85,57,1430269.224837,,,,,,,,,epipolar(dy=43px),137.7,,-27.7,248.1,-971.2,,,,False,1,1,,,,,,,,,,,,,0
85,58,1430269.238508,44.63,-107.62,6.56,219.04,-6.7,321.5,-957.7,True,,136.6,0.4,-6.7,321.5,-957.7,,,,False,2,2,,,,,,,,,,,,,0
85,59,1430269.253567,15.06,-106.97,6.38,218.83,-8.0,328.1,-955.4,True,,136.8,0.5,-8.0,328.1,-955.4,,,,False,3,3,,,,,,,,,,,,,0
85,60,1430269.270763,,,,,,,,,epipolar(dy=144px),230.5,,-8.0,328.1,-955.4,,,,False,3,3,,,,,,,,,,,,,0
85,61,1430269.285738,32.17,-76.67,12.5,193.76,93.6,713.0,-955.8,True,,155.5,0.8,93.2,711.7,-955.8,,,,False,4,4,,,,,,,,,,,,,0
85,62,1430269.303064,17.33,-73.46,14.6,193.64,84.3,744.7,-975.1,True,,155.8,0.2,99.2,785.4,-971.6,1142.9,4816.7,-500.4,True,5,5,,,,,,,,,,,,,0
85,63,1430269.3198,16.74,-69.84,16.92,192.81,80.0,783.5,-995.1,True,,156.6,0.1,92.9,820.2,-992.2,1015.7,4704.2,-722.5,True,6,6,,,,,,,,,,,,,0
85,64,1430269.334918,15.12,-66.08,19.39,192.05,74.7,823.3,-1016.6,True,,157.4,0.2,82.8,844.1,-1014.6,877.3,4513.6,-922.5,True,7,7,,,,,,,,,,,,,0
85,65,1430269.352239,17.32,-62.85,22.0,191.93,66.2,855.8,-1041.0,True,,157.7,0.5,70.6,867.9,-1040.9,726.5,4245.5,-1128.5,True,8,8,,,,,,,,,,,,,0
85,66,1430269.370844,18.6,-59.64,24.71,192.26,54.1,886.5,-1067.2,True,,157.6,0.8,56.3,891.9,-1068.7,571.1,3947.0,-1327.5,True,9,9,,,,,,,,,,,,,0
85,67,1430269.392273,21.43,-55.96,27.86,191.05,54.2,928.2,-1094.6,True,,158.8,0.1,51.3,927.6,-1097.5,449.4,3649.3,-1522.2,True,10,10,,,,,,,,,,,,,0
85,68,1430269.409306,17.03,-53.54,28.32,190.48,49.6,953.0,-1097.2,True,,159.4,0.4,48.4,953.7,-1105.4,355.4,3400.8,-1625.5,True,11,11,,,,,,,,,,,,,0
85,69,1430269.425329,16.02,-53.11,25.97,196.24,-7.3,930.1,-1085.8,True,,154.9,2.8,8.9,945.4,-1097.6,193.7,3118.6,-1673.6,True,12,12,,,,,,,,,,,,,0
85,70,1430269.441915,16.59,-47.19,22.57,188.85,26.8,1010.6,-1035.8,True,,161.2,0.1,13.6,992.4,-1057.4,134.7,2967.4,-1639.7,True,13,13,,,,,,,,,,,,,0
85,71,1430269.457715,15.8,-44.78,20.9,187.15,28.6,1037.5,-1015.3,True,,162.7,0.4,21.3,1032.0,-1023.7,95.4,2836.7,-1597.5,True,14,14,,,,,,,,,,,,,0
85,72,1430269.474888,17.17,-42.93,19.82,187.1,19.2,1053.2,-1004.1,True,,162.9,0.1,20.1,1058.2,-1002.5,55.6,2701.7,-1575.5,True,15,15,,,,,,,,,,,,,0
85,73,1430269.490114,15.23,-41.14,18.68,187.2,8.7,1067.5,-992.7,True,,162.9,0.3,12.4,1073.5,-990.0,-95.6,2473.0,-1438.9,True,15,15,,,,,,,,,,,,,0
85,74,1430269.506272,16.16,-39.08,17.95,186.2,7.4,1089.6,-982.8,True,,163.9,0.1,7.6,1091.6,-980.8,-222.3,2112.3,-1301.3,True,15,15,,,,,,,,,,,,,0
85,75,1430269.520855,14.58,-36.91,17.26,185.29,4.9,1112.1,-973.7,True,,164.8,0.1,4.4,1111.3,-973.4,-380.1,1605.4,-1102.7,True,15,15,,,,,,,,,,,,,0
85,76,1430269.536338,15.48,-34.62,17.02,184.57,1.0,1135.4,-969.1,True,,165.6,0.1,0.8,1134.0,-968.6,-363.1,1558.4,-920.2,True,15,15,,,,,,,,,,,,,0
85,77,1430269.554372,18.03,-32.89,17.02,184.62,-6.9,1150.8,-968.8,True,,165.7,0.0,-5.9,1153.3,-967.8,-351.4,1491.3,-778.1,True,15,15,,,,,,,,,,,,,0
85,78,1430269.569654,15.28,-30.93,17.21,184.09,-10.3,1171.0,-969.0,True,,166.3,0.3,-10.5,1171.2,-968.9,-333.6,1435.8,-639.8,True,15,15,,,,,,,,,,,,,0
85,79,1430269.589496,19.84,-28.94,17.54,183.33,-11.7,1192.5,-970.1,True,,167.1,0.2,-13.1,1193.0,-971.1,-305.3,1389.7,-566.8,True,15,15,,,,,,,,,,,,,0
85,80,1430269.608335,18.84,-27.1,17.98,183.33,-18.9,1209.5,-973.8,True,,167.2,0.2,-18.3,1210.8,-974.8,-282.1,1339.9,-536.9,True,15,15,,,,,,,,,,,,,0
85,81,1430269.626105,17.77,-25.11,18.76,183.06,-23.8,1229.5,-980.4,True,,167.6,0.0,-23.5,1229.3,-981.0,-267.9,1291.0,-571.6,True,15,15,,,,,,,,,,,,,0
85,82,1430269.645504,19.4,-21.61,21.15,183.38,-37.6,1262.4,-1003.4,True,,167.5,0.2,-35.3,1258.9,-1000.3,-255.0,1272.0,-733.8,True,15,15,,,,,,,,,,,,,0
85,83,1430269.661441,15.94,-19.58,22.57,182.83,-39.1,1284.6,-1015.5,True,,168.1,0.0,-40.3,1283.3,-1015.8,-233.7,1259.4,-904.4,True,15,15,,,,,,,,,,,,,0
85,84,1430269.676523,15.08,-17.85,24.24,182.44,-40.3,1303.7,-1030.7,True,,168.6,0.1,-42.4,1304.2,-1031.5,-288.1,1177.1,-1086.3,True,15,15,,,,,,,,,,,,,0
85,85,1430269.691871,15.35,-16.21,26.18,182.92,-48.4,1318.7,-1050.1,True,,168.3,0.2,-47.7,1321.1,-1050.2,-292.7,1171.1,-1229.5,True,15,15,,,,,,,,,,,,,0
85,86,1430269.706986,15.11,-14.18,28.27,182.16,-46.9,1342.5,-1068.4,True,,169.1,0.2,-48.8,1341.7,-1069.3,-278.5,1183.9,-1361.4,True,15,15,,,,,,,,,,,,,0
85,87,1430269.726609,19.62,-12.6,30.43,182.53,-53.3,1357.6,-1089.9,True,,168.9,0.0,-53.0,1360.3,-1092.3,-271.2,1173.4,-1527.5,True,15,15,,,,,,,,,,,,,0
85,88,1430269.742927,16.32,-10.93,32.79,182.81,-59.0,1374.2,-1113.1,True,,168.7,0.5,-58.2,1375.3,-1114.0,-275.3,1154.6,-1660.8,True,15,15,,,,,,,,,,,,,0
85,89,1430269.760355,17.43,-8.88,31.23,181.84,-61.9,1394.9,-1095.2,True,,169.8,0.4,-62.2,1394.2,-1108.9,-272.5,1139.8,-1739.2,True,15,15,,,,,,,,,,,,,0
85,90,1430269.775057,14.7,-6.8,29.9,181.09,-66.4,1415.3,-1080.1,True,,170.6,0.0,-66.2,1413.4,-1092.9,-268.9,1139.6,-1744.2,True,15,15,,,,,,,,,,,,,0
85,91,1430269.790152,15.09,-5.22,28.65,180.33,-68.7,1431.4,-1065.9,True,,171.4,0.1,-69.2,1431.3,-1074.7,-261.9,1145.5,-1708.0,True,15,15,,,,,,,,,,,,,0
85,92,1430269.808798,18.65,-3.19,27.84,179.71,-73.4,1451.3,-1056.1,True,,172.2,0.3,-73.4,1451.9,-1058.8,-258.8,1138.5,-1659.2,True,15,15,,,,,,,,,,,,,0
85,93,1430269.823408,14.61,-1.39,27.21,179.68,-81.9,1467.0,-1049.4,True,,172.3,0.0,-80.1,1467.5,-1049.8,-262.2,1135.8,-1549.0,True,15,15,,,,,,,,,,,,,0
85,94,1430269.83883,15.42,0.42,26.53,178.71,-82.3,1486.6,-1040.2,True,,173.4,0.1,-83.3,1485.8,-1041.1,-252.5,1132.0,-1418.6,True,15,15,,,,,,,,,,,,,0
85,95,1430269.853429,14.6,2.49,26.28,178.28,-87.9,1506.8,-1036.3,True,,173.9,0.5,-87.7,1505.3,-1036.1,-248.0,1123.6,-1269.1,True,15,15,,,,,,,,,,,,,0
85,96,1430269.868657,15.23,4.32,26.36,177.37,-87.6,1527.2,-1034.7,True,,175.0,0.5,-89.1,1526.1,-1034.1,-236.3,1114.4,-1118.5,True,15,15,,,,,,,,,,,,,0
85,97,1430269.887264,18.61,6.02,26.7,177.04,-91.4,1544.2,-1036.8,True,,175.4,0.2,-91.8,1546.1,-1036.0,-237.6,1110.9,-1027.4,True,15,15,,,,,,,,,,,,,0
85,98,1430269.902583,15.32,7.77,27.06,177.39,-101.5,1558.9,-1040.6,True,,175.2,0.0,-99.1,1560.5,-1040.3,-245.6,1109.8,-926.7,True,15,15,,,,,,,,,,,,,0
85,99,1430269.921372,18.79,9.57,27.56,176.96,-104.5,1577.5,-1044.1,True,,175.7,0.1,-104.7,1578.3,-1045.3,-246.1,1106.2,-874.1,True,15,15,,,,,,,,,,,,,0
85,100,1430269.936999,15.63,13.23,29.41,175.91,-108.0,1617.0,-1059.1,True,,177.0,0.1,-108.5,1609.5,-1057.1,-252.5,1132.3,-843.0,True,15,15,,,,,,,,,,,,,0
85,101,1430269.952451,15.45,14.93,30.63,175.14,-106.4,1636.9,-1068.9,True,,178.0,0.2,-108.5,1635.6,-1069.0,-241.7,1169.1,-850.8,True,15,15,,,,,,,,,,,,,0
85,102,1430269.97064,18.19,16.54,32.35,175.71,-115.4,1651.0,-1086.4,True,,177.5,0.2,-114.1,1655.1,-1086.3,-240.2,1177.4,-953.9,True,15,15,,,,,,,,,,,,,0
85,103,1430269.986562,15.92,18.15,34.1,175.84,-120.6,1666.9,-1103.3,True,,177.5,0.2,-119.7,1669.7,-1103.6,-243.2,1175.4,-1101.6,True,15,15,,,,,,,,,,,,,0
85,104,1430270.000635,14.07,19.85,35.0,175.08,-119.8,1686.5,-1110.1,True,,178.4,0.5,-121.3,1685.9,-1114.0,-237.2,1177.6,-1220.3,True,15,15,,,,,,,,,,,,,0
85,105,1430270.016091,15.46,21.91,33.87,174.64,-126.6,1705.6,-1097.6,True,,179.0,0.0,-125.9,1704.8,-1109.4,-237.4,1184.7,-1304.1,True,15,15,,,,,,,,,,,,,0
85,106,1430270.035361,19.27,23.75,32.78,173.55,-126.8,1725.6,-1084.1,True,,180.3,0.2,-127.9,1726.1,-1094.4,-228.0,1182.8,-1364.8,True,15,15,,,,,,,,,,,,,0
85,107,1430270.053476,18.12,27.4,31.75,172.91,-138.6,1759.9,-1071.7,True,,181.2,0.3,-136.4,1756.1,-1077.5,-230.8,1196.2,-1377.0,True,15,15,,,,,,,,,,,,,0
85,108,1430270.071632,18.16,29.21,31.27,172.13,-140.3,1778.9,-1064.9,True,,182.2,0.1,-141.0,1779.9,-1066.2,-236.5,1200.0,-1361.8,True,15,15,,,,,,,,,,,,,0
85,109,1430270.088929,17.3,31.04,31.2,171.97,-146.9,1796.0,-1063.3,True,,182.5,0.1,-146.7,1798.3,-1062.2,-240.8,1198.3,-1319.9,True,15,15,,,,,,,,,,,,,0
85,110,1430270.105709,16.78,32.87,31.35,171.61,-151.4,1814.2,-1063.6,True,,183.0,0.0,-151.6,1815.4,-1062.6,-248.3,1197.0,-1262.5,True,15,15,,,,,,,,,,,,,0
85,111,1430270.120891,15.18,34.76,31.78,171.74,-160.1,1831.2,-1067.5,True,,183.0,0.2,-158.8,1831.5,-1066.4,-256.1,1197.7,-1190.6,True,15,15,,,,,,,,,,,,,0
85,112,1430270.138942,18.05,36.64,32.38,171.62,-166.0,1849.3,-1072.6,True,,183.3,0.2,-166.0,1849.8,-1072.6,-262.4,1182.5,-1150.8,True,15,15,,,,,,,,,,,,,0
85,113,1430270.155236,16.29,38.2,33.14,170.5,-161.6,1868.9,-1077.3,True,,184.6,0.0,-165.0,1868.2,-1078.5,-264.5,1162.0,-1099.7,True,15,15,,,,,,,,,,,,,0
85,114,1430270.171303,16.07,39.89,34.27,171.13,-172.5,1882.8,-1089.1,True,,184.1,0.1,-170.8,1883.8,-1088.7,-274.2,1126.3,-1070.1,True,15,15,,,,,,,,,,,,,0
85,115,1430270.187402,16.1,41.64,35.36,170.31,-171.0,1903.2,-1097.7,True,,185.1,0.0,-172.3,1902.2,-1098.8,-274.0,1123.2,-1066.1,True,15,15,,,,,,,,,,,,,0
85,116,1430270.201631,14.23,43.31,36.86,170.61,-178.3,1918.7,-1112.5,True,,184.9,0.1,-177.0,1918.3,-1111.9,-270.4,1123.2,-1074.1,True,15,15,,,,,,,,,,,,,0
