sample_id,n_points,n_first6,n_hit,rx_mm,ry_mm,rz_mm,frac_y_increase,dt_p95_s,dt_max_s,hit_after_p6,target_max_robust_z,rx_mm_rz,ry_mm_rz,rz_mm_rz,frac_y_increase_rz,dt_p95_s_rz,dt_max_s_rz,target_max_robust_z_rz,rule_penalty,score
29,30,6,1,7.510437562512241,6.015283333468184,6.216437404793032,0.0,0.0248528999858535,0.0297243999957572,1.0,1.9779884525767064,0.04781476671312028,0.5464113670888828,3.794483034579394,0.0,10.342621954559888,2.19031947271255,0.5586900498304482,0.0,17.480340645484283
282,76,6,1,5.563498563119496,8.667749386004301,9.216999045107974,0.0,0.01871355998446232,0.0458818000042811,1.0,0.819406877670486,0.4686810811766869,1.5496008073154894,6.235491804036771,0.0,1.018832223019738,6.259476756750549,1.1072050252206047,0.0,16.639287697519837
59,69,6,1,17.92894971142955,8.392944749819394,1.0163426307518348,0.0,0.0185903899968252,0.0489429000008385,1.0,4.433717109747442,2.2043363338998683,1.4456669194972365,0.43588396568383664,0.0,0.8317744829850356,7.030398894073941,4.08972003015238,0.0,16.037780626292296
205,64,6,1,8.807106304234873,3.759672897453236,1.970764286349,0.0,0.01804257002077058,0.075519300007727,1.0,1.1557118000581634,0.2324837914744384,0.30668327233603265,0.34055455161593645,0.0,0.00019740101441986923,13.723527220072327,0.6236407030740119,0.0,15.227086939587165
179,67,6,1,11.364976256100872,3.0188770556973132,1.7986861624769077,0.0,0.019896475001587498,0.0566164999909233,1.0,0.5159459700632342,0.7854139551080774,0.5868597387238914,0.20056602288187522,0.0,2.815320263665336,8.96295520127526,1.5435437711516913,0.0,14.894658952806132
104,69,6,1,3.1728681534207515,8.259702825479643,10.561223763160395,0.0,0.018839945000945588,0.0315270999853964,1.0,2.4065354836558472,0.9854593726836388,1.395273478508498,7.329041851734817,0.0,1.2107726137849042,2.6443201033774906,1.1748869616105082,0.0,14.739754381699855
199,69,6,1,3.4071684596133385,7.806698113525947,9.27139914940673,0.0,0.01822405500424789,0.0389849999919533,1.0,2.586922212244275,0.9348110953746344,1.2239425229359175,6.279747229377315,0.0,0.2754230769182293,4.522553489893772,1.4342604656163496,0.0,14.670737880116217
118,72,6,1,4.889748055664819,5.99716431024197,2.40731140791342,0.0,0.01803659999859515,0.0643003000004682,1.0,0.8255158475836298,0.6143245209705634,0.5395585695760252,0.6956931822318623,0.0,0.00926404847875965,10.89808033040718,1.0984210922526,0.0,13.85534174391699
70,53,6,1,7.448533917995047,7.216700535175088,11.637468586194036,0.0,0.01747864999924778,0.0310738000262063,1.0,1.215417036111264,0.061196366613240426,1.0007994822191721,8.204585621877953,0.0,0.8566203560702959,2.530158862718757,0.5377920577564204,0.0,13.191152747255838
88,36,6,1,1.5121034590820261,8.584584021241024,12.071695394303841,0.0,0.01752393999195192,0.0195004999986849,1.0,1.9253124228988692,1.3444639004657408,1.5181468267288796,8.557836637383927,0.0,0.787838635425946,0.3845166471096485,0.48294852216058587,0.0,13.075751169274726
186,50,6,1,12.244389325816972,11.334659658283783,7.973722009488592,0.0,0.018754260014975377,0.0315993999829515,1.0,1.3091948932219066,0.9755151024259677,2.558253197277118,5.224064441227006,0.0,1.0806431874695055,2.6625284822956368,0.4029512544041779,0.0,12.90395566509941
203,79,6,1,5.6220384015746205,7.738123027347133,14.351841553671438,0.0,0.018231769980047798,0.0197286999900825,1.0,1.5569543048360537,0.45602662920485554,1.198006733012635,10.41277495822331,0.0,0.2871397780825186,0.32704566435728233,0.04670427745828363,0.0,12.727698040338884
140,46,6,1,10.361683578732448,6.293796853990898,13.32559474534815,0.0,0.01722013999242332,0.0192228999803774,1.0,1.5751259188576703,0.5685339750039065,0.6517479924083952,9.577905437435243,0.0,1.2492184116567449,0.4544287700965848,0.02057577432997342,0.0,12.522410360930849
95,86,6,1,19.714105982908833,4.570553610639635,1.4914132481739606,0.0,0.01841135999420652,0.0468724999809637,1.0,3.5320238814722296,2.590230365995042,0.0,0.049405805176118735,0.0,0.5598823741141471,6.50897940100566,2.7931981962779298,0.0,12.501696142568898
87,49,6,1,5.263612808424426,6.824922774740661,11.7915331601242,0.0,0.017437250017246678,0.0182337999867741,1.0,1.266164724892583,0.5335068473552909,0.8526251778552543,8.329919816307891,0.0,0.9194943338888173,0.7035284669221574,0.4648232425757838,0.0,11.803897884905195
300,50,6,1,7.701423672154573,12.333643125160634,9.485539065806098,0.0,0.01850146001088428,0.0261090999993029,1.0,1.8051103388904493,0.00652964165066398,2.936078830134365,6.45395375351553,0.0,0.6967168889188858,1.2798249434693796,0.31011299283956406,0.0,11.683217050528388
257,50,6,1,15.905068023365603,6.889112877021988,3.8421077677555395,0.0,0.01800664000911636,0.0465958999993745,1.0,1.189122240558973,1.7668374563123075,0.8769025225979412,1.8629248263691667,0.0,0.054764157968720334,6.439319132072869,0.5756006776747731,0.0,11.576348772995777
230,67,6,1,5.077825129951772,4.129685812295017,7.349736149627357,0.0,0.018966024996188924,0.0349937000137288,1.0,0.9070414392692282,0.5736682368677082,0.16674065231198712,4.716441156481286,0.0,1.4022497700811958,3.5173653178732245,0.9811975107446217,0.0,11.357662644360023
2,70,6,1,3.167505963125929,2.8120284158261493,10.165111058511355,0.0,0.018295280000893335,0.0198326999961864,1.0,2.942038387954778,0.9866185077502935,0.6650919826561301,7.006797318327965,0.0,0.38359217851568084,0.3008538029096225,1.9448730120267963,0.0,11.287826802186489
139,65,6,1,8.272156176763998,12.625146965593917,6.911567076263655,0.0,0.018227285001194075,0.0309883000154513,1.0,0.9220729418681171,0.11684458108279036,3.0463285255936396,4.359983040035611,0.0,0.2803284596389987,2.508626129026115,0.9595840942252601,0.0,11.271694829602415
165,53,6,1,8.565285106667636,8.404216386870115,11.476698325234285,0.0,0.017670950006868177,0.0187839999853167,1.0,1.516376237963945,0.18020973655487862,1.4499299664276724,8.07379623511851,0.0,0.5645751466471559,0.5649634545707763,0.10505045110842985,0.0,10.938524990427423
26,115,6,1,13.234128316353495,2.07444294467673,1.0873150081671639,0.0,0.018351850015460476,0.0343174999870825,1.0,4.603894762694981,1.1894652063367321,0.9440542544688769,0.37814670965403785,0.0,0.4695048207239101,3.347067852783366,4.334414163107152,0.0,10.662653007074077
141,82,6,1,10.853106838195883,6.372279529065272,8.111848333243689,0.0,0.0177761999948415,0.0325458000006619,1.0,1.2118149444464268,0.674764060341227,0.6814309324784741,5.336432593591879,0.0,0.40473243441945356,2.900874411940774,0.5429714140437153,0.0,10.541205846815522
146,91,6,1,12.514425615877746,5.498181033290055,11.830917440813591,0.0,0.01805483499047111,0.0191157000081148,1.0,1.4560983521550863,1.0338883633266638,0.35083805652394984,8.361959609541895,0.0,0.018429356670532575,0.48142652640334826,0.1917224949924312,0.0,10.43826440745882
